20260201 214600;154.907000;154.941000;154.903000;154.933000;0
20260201 214700;154.932000;154.978000;154.927000;154.973000;0
20260201 214800;154.974000;154.992000;154.966000;154.974000;0
20260201 214900;154.975000;154.990000;154.956000;154.956000;0
20260201 215000;154.951000;155.013000;154.947000;155.013000;0
20260201 215100;155.012000;155.018000;155.002000;155.014000;0
20260201 215200;155.012000;155.036000;155.009000;155.016000;0
20260201 215300;155.019000;155.029000;155.003000;155.016000;0
20260201 215400;155.015000;155.027000;155.003000;155.016000;0
20260201 215500;155.014000;155.061000;155.014000;155.051000;0
20260201 215600;155.049000;155.062000;155.035000;155.060000;0
20260201 215700;155.061000;155.087000;155.049000;155.080000;0
20260201 215800;155.081000;155.132000;155.074000;155.124000;0
20260201 215900;155.128000;155.140000;155.126000;155.140000;0
20260201 220000;155.140000;155.143000;155.106000;155.114000;0
20260201 220100;155.114000;155.144000;155.110000;155.127000;0
20260201 220200;155.127000;155.139000;155.111000;155.112000;0
20260201 220300;155.113000;155.130000;155.090000;155.122000;0
20260201 220400;155.123000;155.131000;155.109000;155.109000;0
20260201 220500;155.116000;155.116000;155.068000;155.103000;0
20260201 220600;155.104000;155.106000;155.060000;155.060000;0
20260201 220700;155.060000;155.077000;155.060000;155.072000;0
20260201 220800;155.073000;155.078000;155.038000;155.040000;0
20260201 220900;155.040000;155.061000;155.040000;155.047000;0
20260201 221000;155.049000;155.064000;154.991000;155.001000;0
20260201 221100;154.998000;155.011000;154.964000;155.011000;0
20260201 221200;155.013000;155.058000;155.012000;155.046000;0
20260201 221300;155.045000;155.051000;155.034000;155.047000;0
20260201 221400;155.045000;155.059000;155.019000;155.055000;0
20260201 221500;155.054000;155.069000;155.036000;155.047000;0
20260201 221600;155.051000;155.062000;155.012000;155.015000;0
20260201 221700;155.014000;155.016000;154.980000;155.000000;0
20260201 221800;155.001000;155.005000;154.975000;154.977000;0
20260201 221900;154.978000;155.016000;154.978000;154.992000;0
20260201 222000;154.996000;155.004000;154.979000;154.979000;0
20260201 222100;154.978000;154.981000;154.961000;154.963000;0
20260201 222200;154.957000;154.967000;154.946000;154.953000;0
20260201 222300;154.951000;154.968000;154.945000;154.955000;0
20260201 222400;154.953000;155.006000;154.952000;155.002000;0
20260201 222500;155.000000;155.028000;155.000000;155.025000;0
20260201 222600;155.027000;155.029000;155.006000;155.017000;0
20260201 222700;155.016000;155.029000;155.015000;155.020000;0
20260201 222800;155.015000;155.035000;155.002000;155.011000;0
20260201 222900;155.012000;155.041000;155.008000;155.035000;0
20260201 223000;155.034000;155.062000;155.017000;155.050000;0
20260201 223100;155.050000;155.056000;155.017000;155.051000;0
20260201 223200;155.050000;155.055000;155.039000;155.051000;0
20260201 223300;155.048000;155.066000;155.048000;155.059000;0
20260201 223400;155.057000;155.067000;155.040000;155.061000;0
20260201 223500;155.062000;155.076000;155.041000;155.075000;0
20260201 223600;155.074000;155.074000;155.011000;155.040000;0
20260201 223700;155.042000;155.051000;155.022000;155.038000;0
20260201 223800;155.037000;155.082000;155.036000;155.082000;0
20260201 223900;155.083000;155.108000;155.083000;155.091000;0
20260201 224000;155.091000;155.112000;155.081000;155.112000;0
20260201 224100;155.114000;155.114000;155.073000;155.076000;0
20260201 224200;155.075000;155.076000;155.037000;155.049000;0
20260201 224300;155.047000;155.049000;154.973000;154.981000;0
20260201 224400;154.980000;155.003000;154.964000;154.999000;0
20260201 224500;154.997000;155.000000;154.963000;154.981000;0
20260201 224600;154.979000;154.979000;154.947000;154.968000;0
20260201 224700;154.966000;154.971000;154.954000;154.969000;0
20260201 224800;154.968000;154.969000;154.939000;154.955000;0
20260201 224900;154.957000;154.989000;154.954000;154.980000;0
20260201 225000;154.978000;154.998000;154.956000;154.970000;0
20260201 225100;154.969000;154.970000;154.920000;154.925000;0
20260201 225200;154.932000;154.939000;154.922000;154.924000;0
20260201 225300;154.926000;154.942000;154.901000;154.935000;0
20260201 225400;154.934000;154.954000;154.931000;154.946000;0
20260201 225500;154.954000;154.973000;154.945000;154.965000;0
20260201 225600;154.968000;154.983000;154.966000;154.971000;0
20260201 225700;154.971000;154.973000;154.951000;154.965000;0
20260201 225800;154.967000;154.992000;154.967000;154.980000;0
20260201 225900;154.977000;154.992000;154.972000;154.975000;0
20260201 230000;154.973000;154.974000;154.939000;154.968000;0
20260201 230100;154.967000;154.974000;154.931000;154.931000;0
20260201 230200;154.933000;154.981000;154.921000;154.981000;0
20260201 230300;154.980000;154.980000;154.911000;154.932000;0
20260201 230400;154.929000;154.933000;154.872000;154.897000;0
20260201 230500;154.891000;154.896000;154.859000;154.872000;0
20260201 230600;154.869000;154.869000;154.843000;154.853000;0
20260201 230700;154.853000;154.861000;154.806000;154.811000;0
20260201 230800;154.810000;154.847000;154.787000;154.845000;0
20260201 230900;154.843000;154.858000;154.815000;154.838000;0
20260201 231000;154.838000;154.843000;154.798000;154.835000;0
20260201 231100;154.835000;154.837000;154.772000;154.778000;0
20260201 231200;154.776000;154.801000;154.767000;154.799000;0
20260201 231300;154.800000;154.801000;154.754000;154.784000;0
20260201 231400;154.785000;154.797000;154.766000;154.794000;0
20260201 231500;154.793000;154.831000;154.778000;154.810000;0
20260201 231600;154.809000;154.833000;154.801000;154.821000;0
20260201 231700;154.821000;154.836000;154.821000;154.829000;0
20260201 231800;154.831000;154.843000;154.821000;154.825000;0
20260201 231900;154.823000;154.828000;154.802000;154.821000;0
20260201 232000;154.825000;154.834000;154.810000;154.821000;0
20260201 232100;154.819000;154.825000;154.816000;154.822000;0
20260201 232200;154.820000;154.857000;154.820000;154.857000;0
20260201 232300;154.856000;154.856000;154.799000;154.811000;0
20260201 232400;154.812000;154.844000;154.811000;154.838000;0
20260201 232500;154.840000;154.857000;154.825000;154.854000;0
20260201 232600;154.856000;154.865000;154.849000;154.861000;0
20260201 232700;154.859000;154.861000;154.841000;154.861000;0
20260201 232800;154.861000;154.862000;154.844000;154.849000;0
20260201 232900;154.849000;154.875000;154.849000;154.860000;0
20260201 233000;154.859000;154.860000;154.835000;154.844000;0
20260201 233100;154.848000;154.852000;154.803000;154.803000;0
20260201 233200;154.804000;154.814000;154.804000;154.812000;0
20260201 233300;154.811000;154.815000;154.804000;154.811000;0
20260201 233400;154.813000;154.851000;154.810000;154.832000;0
20260201 233500;154.832000;154.846000;154.830000;154.836000;0
20260201 233600;154.837000;154.846000;154.821000;154.831000;0
20260201 233700;154.831000;154.840000;154.813000;154.824000;0
20260201 233800;154.824000;154.840000;154.817000;154.837000;0
20260201 233900;154.838000;154.878000;154.836000;154.877000;0
20260201 234000;154.878000;154.929000;154.874000;154.915000;0
20260201 234100;154.916000;154.941000;154.915000;154.932000;0
20260201 234200;154.934000;154.936000;154.921000;154.926000;0
20260201 234300;154.922000;154.935000;154.915000;154.921000;0
20260201 234400;154.920000;154.923000;154.906000;154.906000;0
20260201 234500;154.905000;154.910000;154.891000;154.893000;0
20260201 234600;154.892000;154.897000;154.883000;154.885000;0
20260201 234700;154.883000;154.902000;154.882000;154.902000;0
20260201 234800;154.901000;154.917000;154.895000;154.910000;0
20260201 234900;154.909000;154.909000;154.895000;154.905000;0
20260201 235000;154.902000;154.902000;154.880000;154.882000;0
20260201 235100;154.884000;154.884000;154.862000;154.883000;0
20260201 235200;154.889000;154.921000;154.885000;154.921000;0
20260201 235300;154.920000;154.924000;154.906000;154.913000;0
20260201 235400;154.910000;154.915000;154.906000;154.910000;0
20260201 235500;154.909000;154.916000;154.898000;154.907000;0
20260201 235600;154.906000;154.933000;154.905000;154.917000;0
20260201 235700;154.913000;154.921000;154.901000;154.901000;0
20260201 235800;154.896000;154.903000;154.892000;154.894000;0
20260201 235900;154.893000;154.893000;154.822000;154.839000;0
20260202 000000;154.845000;154.880000;154.841000;154.864000;0
20260202 000100;154.862000;154.865000;154.845000;154.849000;0
20260202 000200;154.851000;154.856000;154.835000;154.852000;0
20260202 000300;154.851000;154.874000;154.848000;154.861000;0
20260202 000400;154.863000;154.903000;154.862000;154.892000;0
20260202 000500;154.892000;154.911000;154.892000;154.906000;0
20260202 000600;154.905000;154.950000;154.905000;154.940000;0
20260202 000700;154.942000;154.957000;154.911000;154.915000;0
20260202 000800;154.913000;154.924000;154.912000;154.919000;0
20260202 000900;154.921000;154.922000;154.869000;154.872000;0
20260202 001000;154.872000;154.873000;154.825000;154.835000;0
20260202 001100;154.834000;154.834000;154.758000;154.783000;0
20260202 001200;154.786000;154.802000;154.764000;154.791000;0
20260202 001300;154.795000;154.816000;154.795000;154.816000;0
20260202 001400;154.815000;154.828000;154.812000;154.825000;0
20260202 001500;154.824000;154.850000;154.823000;154.840000;0
20260202 001600;154.841000;154.841000;154.810000;154.815000;0
20260202 001700;154.814000;154.819000;154.794000;154.794000;0
20260202 001800;154.794000;154.812000;154.790000;154.809000;0
20260202 001900;154.813000;154.828000;154.801000;154.803000;0
20260202 002000;154.801000;154.826000;154.793000;154.810000;0
20260202 002100;154.806000;154.846000;154.804000;154.845000;0
20260202 002200;154.844000;154.849000;154.836000;154.845000;0
20260202 002300;154.848000;154.859000;154.833000;154.844000;0
20260202 002400;154.848000;154.851000;154.814000;154.825000;0
20260202 002500;154.827000;154.873000;154.821000;154.872000;0
20260202 002600;154.873000;154.909000;154.873000;154.904000;0
20260202 002700;154.904000;154.933000;154.904000;154.914000;0
20260202 002800;154.913000;154.935000;154.906000;154.911000;0
20260202 002900;154.911000;154.923000;154.903000;154.914000;0
20260202 003000;154.914000;154.933000;154.909000;154.932000;0
20260202 003100;154.932000;154.933000;154.915000;154.917000;0
20260202 003200;154.917000;154.941000;154.916000;154.929000;0
20260202 003300;154.930000;154.934000;154.915000;154.921000;0
20260202 003400;154.921000;154.929000;154.908000;154.915000;0
20260202 003500;154.916000;154.948000;154.914000;154.937000;0
20260202 003600;154.933000;154.933000;154.918000;154.930000;0
20260202 003700;154.929000;154.932000;154.881000;154.895000;0
20260202 003800;154.893000;154.906000;154.858000;154.873000;0
20260202 003900;154.871000;154.928000;154.871000;154.915000;0
20260202 004000;154.919000;154.922000;154.886000;154.886000;0
20260202 004100;154.885000;154.892000;154.860000;154.881000;0
20260202 004200;154.882000;154.895000;154.858000;154.890000;0
20260202 004300;154.889000;154.909000;154.857000;154.882000;0
20260202 004400;154.881000;154.884000;154.821000;154.831000;0
20260202 004500;154.829000;154.865000;154.829000;154.843000;0
20260202 004600;154.844000;154.849000;154.806000;154.808000;0
20260202 004700;154.807000;154.851000;154.801000;154.850000;0
20260202 004800;154.849000;154.875000;154.836000;154.864000;0
20260202 004900;154.864000;154.900000;154.858000;154.884000;0
20260202 005000;154.884000;154.904000;154.856000;154.898000;0
20260202 005100;154.897000;154.927000;154.881000;154.918000;0
20260202 005200;154.920000;154.962000;154.912000;154.957000;0
20260202 005300;154.956000;154.965000;154.911000;154.911000;0
20260202 005400;154.914000;154.938000;154.906000;154.937000;0
20260202 005500;154.938000;154.949000;154.919000;154.928000;0
