basket,dir,start,end,duration_s,n_entries,total_lots,max_simul_lots,wavg_entry,wavg_exit,first_entry,last_entry,entry_span,gross_profit,swap,comm,net,profit_per_001lot,exit_dist_from_wae,n_close_events,all_closed_together,med_gap_s,max_gap_s,med_price_step,n_partial,outcome
L171,long,2026-07-15 16:10:34,2026-07-15 16:42:15,1901.0,4,0.11000000000000001,0.11000000000000001,4060.195454545454,4062.2536363636355,4066.51,4055.88,10.63000000000011,22.64,0.0,0.0,22.64,2.058181818181818,2.0581818181813105,1,True,192.0,737.0,3.4699999999998,0,profit
S152,short,2026-07-15 16:31:15,2026-07-15 16:46:19,904.0,3,0.07,0.07,4060.578571428571,4059.181428571428,4058.6,4061.91,3.3099999999999454,9.780000000000001,0.0,0.0,9.780000000000001,1.397142857142857,1.3971428571430806,2,True,332.0,347.0,1.6549999999999727,0,profit
S153,short,2026-07-15 16:55:19,2026-07-15 17:21:30,1571.0,3,0.07,0.07,4061.611428571428,4059.578571428571,4059.18,4063.86,4.680000000000291,14.23,0.0,0.0,14.23,2.0328571428571425,2.0328571428567557,1,True,76.5,99.0,2.3400000000001455,0,profit
L172,long,2026-07-15 17:23:49,2026-07-15 17:33:37,588.0,2,0.04,0.04,4058.1600000000003,4059.59,4059.34,4056.98,2.3600000000001273,5.72,0.0,0.0,5.72,1.43,1.4299999999998363,1,True,51.0,51.0,2.3600000000001273,0,profit
S154,short,2026-07-15 17:30:47,2026-07-15 17:33:37,170.0,1,0.02,0.02,4059.12,4060.01,4059.12,4059.12,0.0,-1.78,0.0,0.0,-1.78,-0.89,-0.8900000000003274,1,True,,,,0,loss
S155,short,2026-07-16 04:41:08,2026-07-16 04:50:09,541.0,4,0.11000000000000001,0.11000000000000001,4044.2490909090902,4040.1200000000003,4044.07,4044.77,0.6999999999998181,45.42,0.0,0.0,45.42,4.129090909090909,4.129090909089882,2,True,1.0,1.0,0.08999999999969077,0,profit
L173,long,2026-07-16 04:46:14,2026-07-16 06:06:06,4792.0,7,0.30000000000000004,0.30000000000000004,4030.805666666666,4032.4279999999994,4041.92,4025.62,16.300000000000182,48.66999999999999,0.0,0.0,48.66999999999999,1.6223333333333327,1.6223333333332448,5,False,366.0,1377.0,3.0900000000001455,0,profit
S156,short,2026-07-16 05:23:24,2026-07-16 05:32:17,533.0,1,0.02,0.02,4033.7399999999993,4031.17,4033.74,4033.74,0.0,5.14,0.0,0.0,5.14,2.57,2.569999999999254,1,True,,,,0,profit
S157,short,2026-07-16 05:50:24,2026-07-16 05:51:58,94.0,1,0.02,0.02,4028.98,4026.62,4028.98,4028.98,0.0,4.72,0.0,0.0,4.72,2.36,2.3600000000001273,1,True,,,,0,profit
S158,short,2026-07-16 05:52:02,2026-07-16 08:02:07,7805.0,4,0.09,0.09,4032.666666666667,4032.1677777777772,4024.91,4035.84,10.930000000000291,4.489999999999998,0.0,0.0,4.489999999999998,0.4988888888888887,0.4988888888897236,2,True,1782.0,2281.0,1.3900000000003274,0,profit
L174,long,2026-07-16 06:22:00,2026-07-16 06:26:13,253.0,1,0.02,0.02,4029.1800000000003,4031.75,4029.18,4029.18,0.0,5.14,0.0,0.0,5.14,2.57,2.569999999999709,1,True,,,,0,profit
L175,long,2026-07-16 08:03:58,2026-07-16 08:32:54,1736.0,4,0.11000000000000001,0.11000000000000001,4029.342727272727,4031.5218181818177,4032.38,4027.75,4.630000000000109,23.97,0.0,0.0,23.97,2.1790909090909087,2.179090909090519,1,True,466.0,915.0,1.6700000000000728,0,profit
S159,short,2026-07-16 08:44:52,2026-07-16 08:46:42,110.0,1,0.02,0.02,4032.17,4029.6,4032.17,4032.17,0.0,5.14,0.0,0.0,5.14,2.57,2.5700000000001637,1,True,,,,0,profit
L176,long,2026-07-16 08:54:12,2026-07-16 09:00:35,383.0,1,0.02,0.02,4026.7699999999995,4030.0600000000004,4026.77,4026.77,0.0,6.58,0.0,0.0,6.58,3.29,3.290000000000873,1,True,,,,0,profit
S160,short,2026-07-16 09:01:03,2026-07-16 09:12:56,713.0,3,0.07,0.07,4032.4157142857134,4031.618571428571,4030.03,4034.39,4.359999999999673,5.58,0.0,0.0,5.58,0.797142857142857,0.7971428571422621,2,True,140.5,151.0,2.1799999999998363,0,profit
L177,long,2026-07-16 09:34:52,2026-07-16 09:52:57,1085.0,2,0.04,0.04,4026.45,4029.1799999999994,4027.52,4025.38,2.1399999999998727,10.92,0.0,0.0,10.92,2.73,2.7299999999995634,1,True,20.0,20.0,2.1399999999998727,0,profit
S161,short,2026-07-16 09:49:22,2026-07-16 10:14:23,1501.0,2,0.04,0.04,4029.1899999999996,4027.4,4027.86,4030.52,2.6599999999998545,7.16,0.0,0.0,7.16,1.79,1.7899999999995089,2,True,581.0,581.0,2.6599999999998545,0,profit
L178,long,2026-07-16 10:17:43,2026-07-16 10:46:07,1704.0,1,0.02,0.02,4025.65,4028.9699999999993,4025.65,4025.65,0.0,6.64,0.0,0.0,6.64,3.32,3.319999999999254,1,True,,,,0,profit
S162,short,2026-07-16 10:47:21,2026-07-16 10:53:07,346.0,2,0.04,0.04,4029.62,4027.0000000000005,4028.84,4030.4,1.5599999999999454,10.48,0.0,0.0,10.48,2.62,2.619999999999436,1,True,107.0,107.0,1.5599999999999454,0,profit
S163,short,2026-07-16 11:03:17,2026-07-16 11:05:56,159.0,1,0.02,0.02,4032.87,4029.43,4032.87,4032.87,0.0,6.88,0.0,0.0,6.88,3.44,3.4400000000000546,1,True,,,,0,profit
S164,short,2026-07-16 11:20:52,2026-07-16 12:27:16,3984.0,4,0.11000000000000001,0.11000000000000001,4034.0272727272722,4031.697272727273,4030.57,4036.09,5.519999999999982,25.63,0.0,0.0,25.63,2.3299999999999996,2.3299999999994725,1,True,643.0,1603.0,1.949999999999818,0,profit
L179,long,2026-07-16 12:32:16,2026-07-16 12:43:58,702.0,1,0.02,0.02,4031.84,4034.7500000000005,4031.84,4031.84,0.0,5.82,0.0,0.0,5.82,2.91,2.9100000000003092,1,True,,,,0,profit
S165,short,2026-07-16 12:55:03,2026-07-16 12:57:24,141.0,1,0.02,0.02,4034.92,4033.0199999999995,4034.92,4034.92,0.0,3.8,0.0,0.0,3.8,1.9,1.9000000000005457,1,True,,,,0,profit
L180,long,2026-07-16 13:59:55,2026-07-16 14:33:59,2044.0,3,0.07,0.07,4026.3857142857146,4028.8699999999994,4029.99,4022.96,7.029999999999745,17.39,0.0,0.0,17.39,2.484285714285714,2.4842857142848516,1,True,777.5,866.0,3.5149999999998727,0,profit
S166,short,2026-07-16 14:37:34,2026-07-16 14:50:06,752.0,4,0.11000000000000001,0.11000000000000001,4037.488181818181,4032.2490909090902,4031.17,4041.1,9.929999999999836,57.629999999999995,0.0,0.0,57.629999999999995,5.2390909090909075,5.239090909090919,3,False,170.0,404.0,3.2199999999998,0,profit
L181,long,2026-07-16 14:50:16,2026-07-16 14:52:00,104.0,2,0.04,0.04,4033.7000000000003,4036.48,4033.67,4033.73,0.05999999999994543,11.120000000000001,0.0,0.0,11.120000000000001,2.7800000000000002,2.7799999999997453,1,True,3.0,3.0,0.05999999999994543,0,profit
S167,short,2026-07-16 14:51:12,2026-07-16 15:06:33,921.0,4,0.11000000000000001,0.11000000000000001,4038.153636363636,4036.561818181818,4033.68,4041.04,7.360000000000127,17.509999999999998,0.0,0.0,17.509999999999998,1.5918181818181814,1.591818181817871,1,True,170.0,543.0,2.050000000000182,0,profit
L182,long,2026-07-16 15:06:33,2026-07-16 15:17:55,682.0,9,0.55,0.55,4020.186181818181,4022.464363636364,4036.57,4014.16,22.41000000000031,125.3,0.0,0.0,125.3,2.2781818181818183,2.2781818181829294,4,False,33.5,250.0,1.8800000000001091,0,profit
S168,short,2026-07-16 15:17:35,2026-07-16 15:24:35,420.0,3,0.07,0.07,4024.4799999999996,4021.3528571428565,4020.98,4027.14,6.1599999999998545,21.89,0.0,0.0,21.89,3.127142857142857,3.127142857143099,2,True,40.5,42.0,3.0799999999999272,0,profit
L183,long,2026-07-16 15:24:54,2026-07-16 15:26:49,115.0,3,0.07,0.07,4020.052857142857,4021.991428571428,4021.69,4019.07,2.619999999999891,13.57,0.0,0.0,13.57,1.9385714285714284,1.9385714285708673,2,True,34.0,37.0,1.3099999999999454,0,profit
S169,short,2026-07-16 15:30:06,2026-07-16 15:30:21,15.0,1,0.02,0.02,4022.33,4024.4999999999995,4022.33,4022.33,0.0,-4.34,0.0,0.0,-4.34,-2.17,-2.169999999999618,1,True,,,,0,loss
L184,long,2026-07-16 15:33:01,2026-07-16 16:11:12,2291.0,16,3.7,3.7,3987.957621621622,3985.5726486486483,4023.69,3983.91,45.940000000000055,-882.44,0.0,0.0,-882.44,-2.384972972972973,-2.384972972973628,7,False,140.0,287.0,2.149999999999636,0,loss
S170,short,2026-07-16 15:44:41,2026-07-16 15:45:20,39.0,1,0.02,0.02,4001.18,4001.38,4001.18,4001.18,0.0,-0.4,0.0,0.0,-0.4,-0.2,-0.20000000000027285,1,True,,,,0,loss
S171,short,2026-07-16 15:47:05,2026-07-16 15:47:50,45.0,1,0.02,0.02,4007.26,4004.2799999999997,4007.26,4007.26,0.0,5.96,0.0,0.0,5.96,2.98,2.980000000000473,1,True,,,,0,profit
S172,short,2026-07-16 15:47:53,2026-07-16 15:47:55,2.0,1,0.02,0.02,4003.3900000000003,4001.8999999999996,4003.39,4003.39,0.0,2.98,0.0,0.0,2.98,1.49,1.4900000000006912,1,True,,,,0,profit
S173,short,2026-07-16 15:48:01,2026-07-16 15:50:02,121.0,1,0.02,0.02,4000.02,3999.5299999999997,4000.02,4000.02,0.0,0.98,0.0,0.0,0.98,0.49,0.49000000000023647,1,True,,,,0,profit
S174,short,2026-07-16 15:50:05,2026-07-16 15:50:11,6.0,1,0.02,0.02,3999.3899999999994,3997.35,3999.39,3999.39,0.0,4.08,0.0,0.0,4.08,2.04,2.039999999999509,1,True,,,,0,profit
S175,short,2026-07-16 15:50:20,2026-07-16 15:54:32,252.0,2,0.04,0.04,3998.7099999999996,3997.2999999999997,3996.94,4000.48,3.5399999999999636,5.64,0.0,0.0,5.64,1.41,1.4099999999998545,2,True,139.0,139.0,3.5399999999999636,0,profit
S176,short,2026-07-16 15:54:34,2026-07-16 15:54:38,4.0,1,0.02,0.02,3995.5899999999997,3996.19,3995.59,3995.59,0.0,-1.2,0.0,0.0,-1.2,-0.6,-0.6000000000003638,1,True,,,,0,loss
S177,short,2026-07-16 15:55:19,2026-07-16 15:55:22,3.0,1,0.02,0.02,3992.31,3992.6300000000006,3992.31,3992.31,0.0,-0.64,0.0,0.0,-0.64,-0.32,-0.32000000000061846,1,True,,,,0,loss
S178,short,2026-07-16 15:57:41,2026-07-16 15:58:06,25.0,1,0.02,0.02,3994.1300000000006,3992.93,3994.13,3994.13,0.0,2.4,0.0,0.0,2.4,1.2,1.2000000000007276,1,True,,,,0,profit
S179,short,2026-07-16 15:59:39,2026-07-16 16:00:45,66.0,2,0.04,0.04,3993.1849999999995,3993.57,3992.22,3994.15,1.930000000000291,-1.5400000000000003,0.0,0.0,-1.5400000000000003,-0.38500000000000006,-0.385000000000673,1,True,53.0,53.0,1.930000000000291,0,loss
S180,short,2026-07-16 16:00:48,2026-07-16 16:00:50,2.0,1,0.02,0.02,3992.3899999999994,3991.85,3992.39,3992.39,0.0,1.08,0.0,0.0,1.08,0.54,0.5399999999995089,1,True,,,,0,profit
S181,short,2026-07-16 16:02:59,2026-07-16 16:03:06,7.0,1,0.02,0.02,3978.79,3981.31,3978.79,3978.79,0.0,-5.04,0.0,0.0,-5.04,-2.52,-2.519999999999982,1,True,,,,0,loss
S182,short,2026-07-16 16:03:09,2026-07-16 16:04:39,90.0,2,0.04,0.04,3982.495,3980.515,3979.9,3985.09,5.190000000000055,7.919999999999999,0.0,0.0,7.919999999999999,1.9799999999999998,1.9800000000000182,1,True,50.0,50.0,5.190000000000055,0,profit
S183,short,2026-07-16 16:04:42,2026-07-16 16:04:46,4.0,1,0.02,0.02,3979.07,3979.2999999999997,3979.07,3979.07,0.0,-0.46,0.0,0.0,-0.46,-0.23,-0.22999999999956344,1,True,,,,0,loss
S184,short,2026-07-16 16:05:59,2026-07-16 16:33:31,1652.0,12,0.98,0.98,4000.4620408163273,3997.859081632653,3983.36,4007.12,23.759999999999764,255.09,0.0,0.0,255.09,2.6029591836734696,2.602959183674102,3,False,101.0,485.0,2.2899999999999636,0,profit
L185,long,2026-07-16 16:20:03,2026-07-16 16:24:20,257.0,1,0.02,0.02,3994.8300000000004,3997.07,3994.83,3994.83,0.0,4.48,0.0,0.0,4.48,2.24,2.2399999999997817,1,True,,,,0,profit
L186,long,2026-07-16 16:24:24,2026-07-16 16:24:31,7.0,1,0.02,0.02,3998.57,3998.87,3998.57,3998.57,0.0,0.6,0.0,0.0,0.6,0.3,0.29999999999972715,1,True,,,,0,profit
L187,long,2026-07-16 16:32:34,2026-07-16 16:47:06,872.0,7,0.30000000000000004,0.30000000000000004,3989.2479999999987,3992.4953333333324,4001.08,3983.68,17.40000000000009,97.42000000000002,0.0,0.0,97.42000000000002,3.2473333333333336,3.2473333333336996,2,True,65.5,127.0,3.0399999999999636,0,profit
S185,short,2026-07-16 16:43:57,2026-07-16 16:55:53,716.0,4,0.11000000000000001,0.11000000000000001,3991.973636363636,3990.495454545454,3988.16,3994.7,6.539999999999964,16.26,0.0,0.0,16.26,1.478181818181818,1.4781818181822928,2,True,177.0,195.0,2.7200000000002547,0,profit
L188,long,2026-07-16 16:57:01,2026-07-16 17:00:07,186.0,1,0.02,0.02,3989.98,3993.3500000000004,3989.98,3989.98,0.0,6.74,0.0,0.0,6.74,3.37,3.3700000000003456,1,True,,,,0,profit
S186,short,2026-07-16 17:01:25,2026-07-16 17:03:19,114.0,1,0.02,0.02,3996.17,3992.6500000000005,3996.17,3996.17,0.0,7.04,0.0,0.0,7.04,3.52,3.519999999999527,1,True,,,,0,profit
L189,long,2026-07-16 17:03:34,2026-07-16 17:04:31,57.0,1,0.02,0.02,3993.43,3995.5899999999997,3993.43,3993.43,0.0,4.32,0.0,0.0,4.32,2.16,2.1599999999998545,1,True,,,,0,profit
L190,long,2026-07-16 17:11:26,2026-07-16 17:16:42,316.0,2,0.04,0.04,3989.43,3992.97,3990.3,3988.56,1.7400000000002365,14.16,0.0,0.0,14.16,3.54,3.5399999999999636,1,True,71.0,71.0,1.7400000000002365,0,profit
S187,short,2026-07-16 17:16:18,2026-07-16 17:23:48,450.0,3,0.07,0.07,3993.127142857143,3991.1299999999997,3990.7,3994.97,4.269999999999982,13.98,0.0,0.0,13.98,1.9971428571428569,1.9971428571434444,2,True,70.0,90.0,2.134999999999991,0,profit
S188,short,2026-07-16 17:27:31,2026-07-16 17:49:51,1340.0,4,0.11000000000000001,0.11000000000000001,4002.4245454545444,3999.957272727272,3998.89,4003.93,5.039999999999964,27.14,0.0,0.0,27.14,2.467272727272727,2.4672727272723023,2,True,394.0,618.0,1.2899999999999636,0,profit
L191,long,2026-07-16 17:51:10,2026-07-16 17:58:34,444.0,3,0.07,0.07,3996.0714285714275,3998.924285714285,3999.23,3993.82,5.4099999999998545,19.97,0.0,0.0,19.97,2.8528571428571423,2.852857142857374,2,True,133.0,141.0,2.7049999999999272,0,profit
S189,short,2026-07-16 17:57:40,2026-07-16 18:02:08,268.0,1,0.02,0.02,3997.2700000000004,3995.36,3997.27,3997.27,0.0,3.82,0.0,0.0,3.82,1.91,1.9100000000003092,1,True,,,,0,profit
L192,long,2026-07-16 18:03:57,2026-07-16 18:09:44,347.0,2,0.04,0.04,3992.6050000000005,3995.285,3993.77,3991.44,2.3299999999999272,10.719999999999999,0.0,0.0,10.719999999999999,2.6799999999999997,2.6799999999993815,2,True,146.0,146.0,2.3299999999999272,0,profit
L193,long,2026-07-16 18:13:59,2026-07-16 18:15:16,77.0,1,0.02,0.02,3990.56,3994.22,3990.56,3990.56,0.0,7.32,0.0,0.0,7.32,3.66,3.6599999999998545,1,True,,,,0,profit
S190,short,2026-07-16 18:18:30,2026-07-16 19:00:38,2528.0,6,0.22000000000000003,0.22000000000000003,4007.3518181818176,4004.6418181818176,3996.96,4016.1,19.139999999999873,59.620000000000005,0.0,0.0,59.620000000000005,2.71,2.7100000000000364,1,True,78.0,130.0,2.8899999999998727,0,profit
L194,long,2026-07-16 18:30:05,2026-07-16 18:33:43,218.0,2,0.04,0.04,4010.2199999999993,4013.55,4011.52,4008.92,2.599999999999909,13.32,0.0,0.0,13.32,3.33,3.3300000000008367,1,True,52.0,52.0,2.599999999999909,0,profit
L195,long,2026-07-16 18:36:45,2026-07-16 18:38:07,82.0,1,0.02,0.02,4012.46,4015.05,4012.46,4012.46,0.0,5.18,0.0,0.0,5.18,2.59,2.5900000000001455,1,True,,,,0,profit
L196,long,2026-07-16 18:38:20,2026-07-16 19:45:01,4001.0,11,0.75,0.75,3991.523866666667,3991.936533333334,4015.76,3983.18,32.58000000000038,30.94999999999999,0.0,0.0,30.94999999999999,0.4126666666666665,0.4126666666670644,3,False,162.5,990.0,2.6649999999997362,0,profit
S191,short,2026-07-16 19:18:51,2026-07-16 19:19:49,58.0,1,0.02,0.02,3987.8100000000004,3985.88,3987.81,3987.81,0.0,3.86,0.0,0.0,3.86,1.93,1.930000000000291,1,True,,,,0,profit
S192,short,2026-07-16 19:21:24,2026-07-16 19:44:58,1414.0,1,0.02,0.02,3987.43,3992.68,3987.43,3987.43,0.0,-10.5,0.0,0.0,-10.5,-5.25,-5.25,1,True,,,,0,loss
S193,short,2026-07-17 06:28:12,2026-07-17 06:34:07,355.0,7,0.51,0.51,4000.6243137254905,3997.8490196078433,4000.7,4000.76,0.3400000000001455,141.54,0.0,0.0,141.54,2.7752941176470585,2.775294117647263,3,False,1.0,6.0,0.13999999999987267,0,profit
L197,long,2026-07-17 07:23:15,2026-07-17 08:30:49,4054.0,11,1.2699999999999998,0.9199999999999999,3983.2497637795286,3984.112440944883,3988.26,3985.53,10.740000000000236,109.56,0.0,0.0,109.56,0.8626771653543309,0.8626771653543983,3,False,150.5,1714.0,1.4200000000000728,0,profit
S194,short,2026-07-17 09:11:36,2026-07-17 09:37:09,1533.0,5,0.26,0.26,4003.0080769230763,4001.2188461538462,3998.01,4004.74,6.729999999999563,46.519999999999996,0.0,0.0,46.519999999999996,1.7892307692307692,1.7892307692300164,2,True,284.5,436.0,1.5049999999998818,0,profit
L198,long,2026-07-17 11:28:24,2026-07-17 11:47:19,1135.0,1,0.03,0.03,3989.96,3993.64,3989.96,3989.96,0.0,11.04,0.0,0.0,11.04,3.6799999999999997,3.6799999999998363,1,True,,,,0,profit
L199,long,2026-07-17 13:52:51,2026-07-17 14:54:23,3692.0,1,0.03,0.03,3992.82,3997.12,3992.82,3992.82,0.0,12.9,0.0,0.0,12.9,4.3,4.299999999999727,1,True,,,,0,profit
L200,long,2026-07-17 15:20:59,2026-07-17 16:03:56,2577.0,10,1.22,1.22,3968.829180327869,3970.090655737705,3987.9,3960.62,27.2800000000002,153.9,0.0,0.0,153.9,1.2614754098360657,1.2614754098362937,2,True,220.0,636.0,3.299999999999727,0,profit
S195,short,2026-07-17 16:04:42,2026-07-17 16:11:04,382.0,1,0.03,0.03,3973.86,3968.19,3973.86,3973.86,0.0,17.01,0.0,0.0,17.01,5.670000000000001,5.670000000000073,1,True,,,,0,profit
S196,short,2026-07-17 16:38:14,2026-07-17 16:40:05,111.0,6,0.37,0.37,3994.09972972973,3991.6883783783787,3984.37,3998.69,16.960000000000036,89.22000000000001,0.0,0.0,89.22000000000001,2.411351351351352,2.411351351351186,2,True,16.0,27.0,2.6399999999998727,0,profit
L201,long,2026-07-17 16:41:14,2026-07-17 16:49:00,466.0,3,0.12000000000000001,0.12000000000000001,3985.635833333333,3989.841666666666,3987.6,3984.23,3.369999999999891,50.47,0.0,0.0,50.47,4.2058333333333335,4.205833333332976,1,True,92.0,92.0,1.6849999999999454,0,profit
S197,short,2026-07-17 16:50:47,2026-07-17 16:54:50,243.0,2,0.07,0.07,3992.014285714286,3988.6542857142854,3991.34,3992.52,1.1799999999998363,23.52,0.0,0.0,23.52,3.3599999999999994,3.360000000000582,1,True,177.0,177.0,1.1799999999998363,0,profit
S198,short,2026-07-17 17:00:11,2026-07-17 17:01:33,82.0,1,0.03,0.03,3997.95,3993.23,3997.95,3997.95,0.0,14.16,0.0,0.0,14.16,4.72,4.7199999999998,1,True,,,,0,profit
L202,long,2026-07-17 18:08:24,2026-07-17 18:10:13,109.0,1,0.02,0.02,4006.2,4010.36,4006.2,4006.2,0.0,8.32,0.0,0.0,8.32,4.16,4.160000000000309,1,True,,,,0,profit
S199,short,2026-07-17 18:08:26,2026-07-17 18:13:57,331.0,4,0.11000000000000001,0.11000000000000001,4007.8454545454542,4004.0181818181813,4006.35,4010.74,4.699999999999818,42.1,0.0,0.0,42.1,3.8272727272727267,3.8272727272728844,2,True,22.0,124.0,0.22000000000025466,0,profit
L203,long,2026-07-17 18:12:31,2026-07-17 18:21:00,509.0,2,0.04,0.04,4005.8399999999997,4009.0050000000006,4007.19,4004.49,2.700000000000273,12.66,0.0,0.0,12.66,3.165,3.165000000000873,1,True,110.0,110.0,2.700000000000273,0,profit
S200,short,2026-07-17 18:18:15,2026-07-17 18:25:25,430.0,3,0.07,0.07,4009.4357142857134,4007.1399999999994,4007.29,4011.43,4.139999999999873,16.07,0.0,0.0,16.07,2.2957142857142854,2.2957142857139843,1,True,130.0,188.0,2.0699999999999363,0,profit
L204,long,2026-07-17 18:23:55,2026-07-17 18:27:26,211.0,1,0.02,0.02,4009.0200000000004,4010.18,4009.02,4009.02,0.0,2.32,0.0,0.0,2.32,1.16,1.1599999999993997,1,True,,,,0,profit
L205,long,2026-07-20 06:38:36,2026-07-20 06:39:06,30.0,1,0.02,0.02,4024.4099999999994,4023.63,4024.41,4024.41,0.0,-1.56,0.0,0.0,-1.56,-0.78,-0.7799999999992906,1,True,,,,0,loss
S201,short,2026-07-20 06:38:37,2026-07-20 07:45:44,4027.0,8,0.41000000000000003,0.41000000000000003,4023.8968292682925,4021.6646341463415,4023.98,4023.84,0.13999999999987267,91.52,0.0,0.0,91.52,2.2321951219512193,2.2321951219510083,3,False,1.0,1.0,0.009999999999763531,0,profit
L206,long,2026-07-20 07:15:03,2026-07-20 07:27:21,738.0,1,0.02,0.02,4023.38,4023.33,4023.38,4023.38,0.0,-0.1,0.0,0.0,-0.1,-0.05,-0.0500000000001819,1,True,,,,0,loss
L207,long,2026-07-20 07:55:29,2026-07-20 07:56:17,48.0,2,0.04,0.04,4022.025,4019.2550000000006,4022.05,4022.0,0.0500000000001819,-11.08,0.0,0.0,-11.08,-2.77,-2.769999999999527,1,True,1.0,1.0,0.0500000000001819,0,loss
S202,short,2026-07-20 07:55:31,2026-07-20 07:55:57,26.0,2,0.19,0.19,4020.617368421053,4019.36,4021.51,4019.39,2.1200000000003456,23.889999999999997,0.0,0.0,23.889999999999997,1.2573684210526315,1.2573684210528882,1,True,15.0,15.0,2.1200000000003456,0,profit
S203,short,2026-07-20 07:56:06,2026-07-20 07:56:17,11.0,6,0.22,0.20000000000000004,4019.2154545454546,4019.672727272727,4019.15,4019.24,0.08999999999969077,-10.06,0.0,0.0,-10.06,-0.4572727272727273,-0.45727272727253876,3,False,0.0,8.0,0.0,0,loss
L208,long,2026-07-20 08:09:29,2026-07-20 10:30:25,8456.0,10,0.73,0.73,4008.2060273972606,4010.8223287671235,4016.73,4003.28,13.449999999999818,190.99,0.0,0.0,190.99,2.616301369863014,2.6163013698628674,3,False,389.0,2349.0,1.5299999999997453,0,profit
S204,short,2026-07-20 08:32:31,2026-07-20 08:35:08,157.0,1,0.02,0.02,4011.01,4009.85,4011.01,4011.01,0.0,2.32,0.0,0.0,2.32,1.16,1.1600000000003092,1,True,,,,0,profit
S205,short,2026-07-20 08:46:37,2026-07-20 08:49:13,156.0,1,0.02,0.02,4008.65,4007.12,4008.65,4008.65,0.0,3.06,0.0,0.0,3.06,1.53,1.5300000000002,1,True,,,,0,profit
S206,short,2026-07-20 10:25:03,2026-07-20 10:25:40,37.0,1,0.02,0.02,4005.7900000000004,4005.32,4005.79,4005.79,0.0,0.94,0.0,0.0,0.94,0.47,0.47000000000025466,1,True,,,,0,profit
S207,short,2026-07-20 10:25:43,2026-07-20 11:30:08,3865.0,9,0.43,0.43,4023.1604651162793,4022.219302325582,4004.63,4029.29,24.659999999999854,40.47,0.0,0.0,40.47,0.9411627906976744,0.94116279069749,5,False,353.5,962.0,2.25,0,profit
L209,long,2026-07-20 11:22:04,2026-07-20 11:24:50,166.0,1,0.02,0.02,4025.2200000000003,4027.37,4025.22,4025.22,0.0,4.3,0.0,0.0,4.3,2.15,2.149999999999636,1,True,,,,0,profit
L210,long,2026-07-20 11:24:56,2026-07-20 11:24:58,2.0,1,0.02,0.02,4030.99,4029.41,4030.99,4030.99,0.0,-3.16,0.0,0.0,-3.16,-1.58,-1.5799999999999272,1,True,,,,0,loss
S208,short,2026-07-20 11:39:23,2026-07-20 11:46:03,400.0,1,0.02,0.02,4023.18,4020.6400000000003,4023.18,4023.18,0.0,5.08,0.0,0.0,5.08,2.54,2.539999999999509,1,True,,,,0,profit
L211,long,2026-07-20 11:53:47,2026-07-20 12:17:23,1416.0,2,0.04,0.04,4017.845,4021.68,4018.98,4016.71,2.269999999999982,15.34,0.0,0.0,15.34,3.835,3.8350000000000364,1,True,796.0,796.0,2.269999999999982,0,profit
S209,short,2026-07-20 12:14:56,2026-07-20 12:27:37,761.0,2,0.04,0.04,4020.13,4017.359999999999,4019.36,4020.9,1.5399999999999636,11.08,0.0,0.0,11.08,2.77,2.7700000000008913,2,True,231.0,231.0,1.5399999999999636,0,profit
L212,long,2026-07-20 12:30:04,2026-07-20 12:36:05,361.0,1,0.02,0.02,4016.87,4020.25,4016.87,4016.87,0.0,6.76,0.0,0.0,6.76,3.38,3.380000000000109,1,True,,,,0,profit
S210,short,2026-07-20 12:36:10,2026-07-20 14:11:52,5742.0,5,0.16000000000000003,0.16000000000000003,4023.406874999999,4021.71375,4019.42,4026.33,6.9099999999998545,27.09,0.0,0.0,27.09,1.6931249999999995,1.693124999999327,2,True,1314.5,2092.0,1.5249999999998636,0,profit
L213,long,2026-07-20 14:13:21,2026-07-20 14:30:14,1013.0,1,0.02,0.02,4021.3,4025.6,4021.3,4021.3,0.0,8.6,0.0,0.0,8.6,4.3,4.299999999999727,1,True,,,,0,profit
S211,short,2026-07-20 14:30:26,2026-07-20 14:31:20,54.0,3,0.07,0.07,4030.2585714285715,4028.1271428571417,4029.48,4030.11,1.7800000000002,14.92,0.0,0.0,14.92,2.1314285714285712,2.131428571429751,1,True,9.0,12.0,1.4650000000001455,0,profit
L214,long,2026-07-20 14:31:34,2026-07-20 14:31:45,11.0,1,0.02,0.02,4035.82,4032.56,4035.82,4035.82,0.0,-6.52,0.0,0.0,-6.52,-3.26,-3.2600000000002183,1,True,,,,0,loss
L215,long,2026-07-20 14:32:07,2026-07-20 14:32:30,23.0,1,0.02,0.02,4031.85,4035.4100000000003,4031.85,4031.85,0.0,7.12,0.0,0.0,7.12,3.56,3.5600000000004,1,True,,,,0,profit
S212,short,2026-07-20 14:34:26,2026-07-20 14:35:14,48.0,2,0.04,0.04,4039.3,4036.53,4039.56,4039.04,0.5199999999999818,11.08,0.0,0.0,11.08,2.77,2.769999999999982,2,True,18.0,18.0,0.5199999999999818,0,profit
L216,long,2026-07-20 14:37:07,2026-07-20 14:39:28,141.0,1,0.02,0.02,4030.6599999999994,4033.9100000000003,4030.66,4030.66,0.0,6.5,0.0,0.0,6.5,3.25,3.2500000000009095,1,True,,,,0,profit
