Open Time,Ticket,Type,Size,Item,Price,Order,Comment,Entry,Commission,Fee,Swap,Profit,_sheet,_stmt
2026.07.08 17:25:03,421376522,sell,0.02,XAUUSD-STDc,4060.54,557042765,copy #968468450,out,0,0,0,3.94,Sheet10,2026.07.08 23:59
2026.07.08 17:26:15,421389037,sell,0.02,XAUUSD-STDc,4064.56,557055550,copy #968481016,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:27:14,421393961,buy,0.02,XAUUSD-STDc,4059.01,557060736,copy #968486724,out,0,0,0,11.1,Sheet10,2026.07.08 23:59
2026.07.08 17:27:20,421395436,buy,0.02,XAUUSD-STDc,4060.99,557061966,copy #968488694,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:27:37,421397181,sell,0.02,XAUUSD-STDc,4062.71,557063715,copy #968490550,out,0,0,0,3.44,Sheet10,2026.07.08 23:59
2026.07.08 17:30:44,421406564,buy,0.02,XAUUSD-STDc,4059.36,557073419,copy #968500598,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:32:48,421423268,buy,0.02,XAUUSD-STDc,4053.24,557090634,copy #968514584,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:34:30,421430010,sell,0.02,XAUUSD-STDc,4056.35,557097307,copy #968521929,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:35:55,421432723,buy,0.02,XAUUSD-STDc,4053.1,557100005,copy #968525716,out,0,0,0,6.5,Sheet10,2026.07.08 23:59
2026.07.08 17:36:12,421440006,buy,0.03,XAUUSD-STDc,4052.62,557107542,copy #968530169,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:36:43,421446207,buy,0.04,XAUUSD-STDc,4050.46,557113760,copy #968535313,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:37:29,421457557,buy,0.05,XAUUSD-STDc,4047.03,557125447,copy #968547071,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:39:27,421475052,buy,0.06,XAUUSD-STDc,4044.32,557143113,copy #968558422,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:39:33,421478747,buy,0.08,XAUUSD-STDc,4044.39,557146721,copy #968561276,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:40:06,421482289,sell,0.02,XAUUSD-STDc,4043.99,557150372,copy #968566270,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:42:48,421499289,buy,0.02,XAUUSD-STDc,4044.36,557167290,copy #968581050,out,0,0,0,-0.74,Sheet10,2026.07.08 23:59
2026.07.08 17:42:56,421500143,sell,0.02,XAUUSD-STDc,4044.05,557168331,copy #968582175,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:43:20,421505318,buy,0.02,XAUUSD-STDc,4042.45,557173524,copy #968584080,out,0,0,0,3.2,Sheet10,2026.07.08 23:59
2026.07.08 17:43:34,421511127,buy,0.11,XAUUSD-STDc,4041.56,557179445,copy #968589112,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:44:10,421518366,buy,0.14,XAUUSD-STDc,4040.58,557187060,copy #968596172,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:44:45,421527857,sell,0.02,XAUUSD-STDc,4036.4,557196693,copy #968604276,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:44:58,421530206,buy,0.18,XAUUSD-STDc,4036.52,557199091,copy #968606886,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:47:03,421538870,buy,0.02,XAUUSD-STDc,4035.43,557207593,copy #968617442,out,0,0,0,1.94,Sheet10,2026.07.08 23:59
2026.07.08 17:47:04,421540324,sell,0.02,XAUUSD-STDc,4035.29,557209127,copy #968618119,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:47:10,421543027,buy,0.02,XAUUSD-STDc,4034.49,557212141,copy #968619788,out,0,0,0,1.6,Sheet10,2026.07.08 23:59
2026.07.08 17:47:14,421544706,buy,0.23,XAUUSD-STDc,4036.28,557213786,copy #968621328,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:48:09,421550147,sell,0.02,XAUUSD-STDc,4038.29,557219314,copy #968625992,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 17:50:02,421557391,buy,0.02,XAUUSD-STDc,4036.58,557226604,copy #968631651,out,0,0,0,3.42,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,421570728,sell,0.18,XAUUSD-STDc,4041.94,557240201,copy #968642011,out,0,0,0,97.56,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,421570759,sell,0.23,XAUUSD-STDc,4041.94,557240398,copy #968642016,out,0,0,0,130.18,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,421571008,sell,0.14,XAUUSD-STDc,4041.95,557240611,copy #968642054,out,0,0,0,19.18,Sheet10,2026.07.08 23:59
2026.07.08 17:51:40,421571205,sell,0.11,XAUUSD-STDc,4041.93,557240810,copy #968642119,out,0,0,0,4.07,Sheet10,2026.07.08 23:59
2026.07.08 17:51:40,421571446,sell,0.08,XAUUSD-STDc,4041.87,557241004,copy #968642132,out,0,0,0,-20.16,Sheet10,2026.07.08 23:59
2026.07.08 17:51:40,421571688,sell,0.06,XAUUSD-STDc,4041.8,557241214,copy #968642221,out,0,0,0,-15.12,Sheet10,2026.07.08 23:59
2026.07.08 17:51:42,421572671,sell,0.05,XAUUSD-STDc,4042.21,557242336,copy #968642599,out,0,0,0,-24.1,Sheet10,2026.07.08 23:59
2026.07.08 17:51:48,421573632,sell,0.04,XAUUSD-STDc,4042.47,557243255,copy #968644287,out,0,0,0,-31.96,Sheet10,2026.07.08 23:59
2026.07.08 17:51:51,421573950,sell,0.02,XAUUSD-STDc,4042.82,557243537,copy #968644595,out,0,0,0,-20.84,Sheet10,2026.07.08 23:59
2026.07.08 17:51:51,421574419,sell,0.03,XAUUSD-STDc,4042.79,557243836,copy #968644611,out,0,0,0,-29.49,Sheet10,2026.07.08 23:59
2026.07.08 17:51:51,421574534,sell,0.02,XAUUSD-STDc,4042.79,557244033,copy #968644617,out,0,0,0,-33.14,Sheet10,2026.07.08 23:59
2026.07.08 17:57:30,421594322,buy,0.02,XAUUSD-STDc,4041.78,557263772,copy #968670784,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:00:30,421603333,buy,0.02,XAUUSD-STDc,4039.66,557273316,copy #968682299,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:02:14,421616342,buy,0.03,XAUUSD-STDc,4038.23,557286454,copy #968692219,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:05:33,421630235,sell,0.03,XAUUSD-STDc,4041.94,557300655,copy #968704629,out,0,0,0,11.13,Sheet10,2026.07.08 23:59
2026.07.08 18:05:33,421630266,sell,0.02,XAUUSD-STDc,4041.94,557300434,copy #968704622,out,0,0,0,0.32,Sheet10,2026.07.08 23:59
2026.07.08 18:05:33,421630561,sell,0.02,XAUUSD-STDc,4041.95,557301015,copy #968704811,out,0,0,0,4.58,Sheet10,2026.07.08 23:59
2026.07.08 18:07:58,421637321,buy,0.02,XAUUSD-STDc,4040.67,557307669,copy #968716429,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:12:54,421650833,buy,0.02,XAUUSD-STDc,4038.14,557321443,copy #968730587,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:15:02,421660331,buy,0.03,XAUUSD-STDc,4035,557331284,copy #968741405,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:15:29,421663180,buy,0.04,XAUUSD-STDc,4033.65,557334394,copy #968745936,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:15:44,421668271,buy,0.05,XAUUSD-STDc,4031.34,557339657,copy #968751020,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:16:42,421674627,buy,0.06,XAUUSD-STDc,4030.41,557346064,copy #968760746,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:17:56,421678135,sell,0.02,XAUUSD-STDc,4030.55,557349590,copy #968766991,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:19:49,421683026,sell,0.02,XAUUSD-STDc,4032.42,557354503,copy #968774977,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:20:43,421689036,sell,0.03,XAUUSD-STDc,4035.67,557360703,copy #968781557,out,0,0,0,2.01,Sheet10,2026.07.08 23:59
2026.07.08 18:20:43,421689098,sell,0.06,XAUUSD-STDc,4035.51,557360926,copy #968781653,out,0,0,0,30.6,Sheet10,2026.07.08 23:59
2026.07.08 18:20:43,421689202,sell,0.02,XAUUSD-STDc,4035.51,557361116,copy #968781681,out,0,0,0,-10.32,Sheet10,2026.07.08 23:59
2026.07.08 18:20:43,421689628,sell,0.05,XAUUSD-STDc,4035.58,557361515,copy #968781818,out,0,0,0,21.2,Sheet10,2026.07.08 23:59
2026.07.08 18:20:44,421689877,sell,0.04,XAUUSD-STDc,4035.55,557361704,copy #968781820,out,0,0,0,7.6,Sheet10,2026.07.08 23:59
2026.07.08 18:20:44,421689929,sell,0.02,XAUUSD-STDc,4035.55,557361311,copy #968781763,out,0,0,0,-5.18,Sheet10,2026.07.08 23:59
2026.07.08 18:21:00,421691428,sell,0.03,XAUUSD-STDc,4034.55,557363161,copy #968787002,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:21:44,421695957,buy,0.02,XAUUSD-STDc,4030.81,557367614,copy #968791102,out,0,0,0,3.22,Sheet10,2026.07.08 23:59
2026.07.08 18:21:44,421696058,buy,0.03,XAUUSD-STDc,4030.79,557367827,copy #968791138,out,0,0,0,11.28,Sheet10,2026.07.08 23:59
2026.07.08 18:21:44,421696217,buy,0.02,XAUUSD-STDc,4030.78,557368020,copy #968791146,out,0,0,0,-0.46,Sheet10,2026.07.08 23:59
2026.07.08 18:23:10,421706660,buy,0.02,XAUUSD-STDc,4029.21,557378656,copy #968798473,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:25:04,421714551,buy,0.02,XAUUSD-STDc,4027.99,557386734,copy #968807160,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:28:17,421721124,sell,0.02,XAUUSD-STDc,4031.68,557393418,copy #968817512,out,0,0,0,4.94,Sheet10,2026.07.08 23:59
2026.07.08 18:28:17,421721247,sell,0.02,XAUUSD-STDc,4031.68,557393830,copy #968817545,out,0,0,0,7.38,Sheet10,2026.07.08 23:59
2026.07.08 18:28:22,421722205,sell,0.02,XAUUSD-STDc,4030.69,557394598,copy #968818286,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:30:25,421726920,buy,0.02,XAUUSD-STDc,4027.91,557399522,copy #968825562,out,0,0,0,5.56,Sheet10,2026.07.08 23:59
2026.07.08 18:32:38,421747046,buy,0.02,XAUUSD-STDc,4023.39,557420146,copy #968844362,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:35:25,421753015,sell,0.02,XAUUSD-STDc,4026.96,557426029,copy #968853636,out,0,0,0,7.14,Sheet10,2026.07.08 23:59
2026.07.08 18:36:04,421760802,sell,0.02,XAUUSD-STDc,4029.38,557434029,copy #968860798,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:38:55,421765458,sell,0.02,XAUUSD-STDc,4030.59,557438568,copy #968868778,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:44:42,421773924,sell,0.03,XAUUSD-STDc,4032.37,557447115,copy #968884608,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:50:35,421781734,sell,0.04,XAUUSD-STDc,4034.54,557455247,copy #968899785,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:53:40,421787373,sell,0.05,XAUUSD-STDc,4037.06,557460926,copy #968910229,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 18:56:09,421796035,buy,0.03,XAUUSD-STDc,4031.85,557469694,copy #968920373,out,0,0,0,1.56,Sheet10,2026.07.08 23:59
2026.07.08 18:56:09,421796130,buy,0.05,XAUUSD-STDc,4031.85,557469913,copy #968920421,out,0,0,0,26.05,Sheet10,2026.07.08 23:59
2026.07.08 18:56:09,421796517,buy,0.02,XAUUSD-STDc,4031.99,557470350,copy #968920501,out,0,0,0,-5.22,Sheet10,2026.07.08 23:59
2026.07.08 18:56:10,421796558,buy,0.02,XAUUSD-STDc,4031.99,557470140,copy #968920469,out,0,0,0,-2.8,Sheet10,2026.07.08 23:59
2026.07.08 18:56:10,421796783,buy,0.04,XAUUSD-STDc,4031.91,557470566,copy #968920532,out,0,0,0,10.52,Sheet10,2026.07.08 23:59
2026.07.08 18:57:05,421799386,buy,0.02,XAUUSD-STDc,4031.87,557473067,copy #968924594,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:00:04,421802901,sell,0.02,XAUUSD-STDc,4035.17,557476758,copy #968930233,out,0,0,0,6.6,Sheet10,2026.07.08 23:59
2026.07.08 19:04:51,421808470,sell,0.02,XAUUSD-STDc,4036.37,557482379,copy #968939585,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:06:31,421811688,sell,0.02,XAUUSD-STDc,4038.35,557485886,copy #968944829,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:07:53,421813907,sell,0.03,XAUUSD-STDc,4039.41,557488151,copy #968950485,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:11:34,421820099,sell,0.04,XAUUSD-STDc,4040.82,557494527,copy #968962148,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:27:41,421837406,sell,0.05,XAUUSD-STDc,4044.51,557512196,copy #968992046,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:31:28,421845930,sell,0.06,XAUUSD-STDc,4046.21,557520608,copy #969005497,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:37:09,421859256,buy,0.02,XAUUSD-STDc,4041.91,557533602,copy #969022168,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:37:27,421860153,buy,0.05,XAUUSD-STDc,4040.61,557534547,copy #969023161,out,0,0,0,19.5,Sheet10,2026.07.08 23:59
2026.07.08 19:37:28,421860583,buy,0.02,XAUUSD-STDc,4040.6,557534758,copy #969023167,out,0,0,0,-4.5,Sheet10,2026.07.08 23:59
2026.07.08 19:37:28,421860631,buy,0.06,XAUUSD-STDc,4040.6,557534942,copy #969023176,out,0,0,0,33.66,Sheet10,2026.07.08 23:59
2026.07.08 19:37:28,421860768,buy,0.02,XAUUSD-STDc,4040.6,557535149,copy #969023193,out,0,0,0,-8.46,Sheet10,2026.07.08 23:59
2026.07.08 19:37:28,421860892,buy,0.04,XAUUSD-STDc,4040.59,557535337,copy #969023218,out,0,0,0,0.92,Sheet10,2026.07.08 23:59
2026.07.08 19:37:28,421861152,buy,0.03,XAUUSD-STDc,4040.59,557535531,copy #969023227,out,0,0,0,-3.54,Sheet10,2026.07.08 23:59
2026.07.08 19:39:47,421865105,sell,0.02,XAUUSD-STDc,4042.89,557539411,copy #969028805,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:39:51,421867239,sell,0.02,XAUUSD-STDc,4045.39,557541669,copy #969029681,out,0,0,0,6.96,Sheet10,2026.07.08 23:59
2026.07.08 19:39:52,421868076,sell,0.02,XAUUSD-STDc,4044.59,557542569,copy #969030215,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:40:49,421875374,sell,0.03,XAUUSD-STDc,4049.11,557550198,copy #969040107,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:42:37,421884996,sell,0.04,XAUUSD-STDc,4049.3,557559727,copy #969050223,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:43:58,421891220,sell,0.05,XAUUSD-STDc,4052.4,557566410,copy #969057595,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:45:13,421896914,sell,0.06,XAUUSD-STDc,4056.69,557572385,copy #969067743,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:49:22,421904231,sell,0.08,XAUUSD-STDc,4057.85,557579897,copy #969079214,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:52:05,421910461,buy,0.02,XAUUSD-STDc,4061.8,557586603,copy #969088373,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:52:34,421912420,sell,0.02,XAUUSD-STDc,4062.4,557588760,copy #969091009,out,0,0,0,1.2,Sheet10,2026.07.08 23:59
2026.07.08 19:52:55,421912906,sell,0.11,XAUUSD-STDc,4061.49,557589201,copy #969091866,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 19:55:30,421918120,sell,0.14,XAUUSD-STDc,4063.26,557594634,copy #969100477,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:07:11,421932361,sell,0.18,XAUUSD-STDc,4067.06,557609478,copy #969126259,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:13:47,421940883,sell,0.23,XAUUSD-STDc,4068.4,557618357,copy #969144438,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:19:14,421947431,buy,0.02,XAUUSD-STDc,4064.99,557625021,copy #969155408,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:21:52,421950247,sell,0.02,XAUUSD-STDc,4067.98,557627952,copy #969159823,out,0,0,0,5.98,Sheet10,2026.07.08 23:59
2026.07.08 20:22:36,421954495,buy,0.02,XAUUSD-STDc,4070.91,557632706,copy #969163892,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:22:43,421955074,sell,0.3,XAUUSD-STDc,4069.76,557633131,copy #969164939,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:25:44,421958730,sell,0.02,XAUUSD-STDc,4071.76,557637305,copy #969171750,out,0,0,0,1.7,Sheet10,2026.07.08 23:59
2026.07.08 20:25:46,421959618,buy,0.02,XAUUSD-STDc,4072.5,557638132,copy #969172591,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:25:55,421961321,sell,0.39,XAUUSD-STDc,4071.2,557639860,copy #969174102,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:28:31,421964739,sell,0.02,XAUUSD-STDc,4073.11,557643207,copy #969180897,out,0,0,0,1.22,Sheet10,2026.07.08 23:59
2026.07.08 20:29:01,421966383,sell,0.51,XAUUSD-STDc,4071.61,557644945,copy #969183207,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:30:07,421969749,buy,0.02,XAUUSD-STDc,4074.56,557648483,copy #969187365,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:30:51,421972254,sell,0.02,XAUUSD-STDc,4075.73,557651416,copy #969190836,out,0,0,0,2.34,Sheet10,2026.07.08 23:59
2026.07.08 20:31:35,421974312,sell,0.67,XAUUSD-STDc,4074.58,557653364,copy #969194432,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:36:30,421979275,buy,0.02,XAUUSD-STDc,4071.21,557658218,copy #969202692,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 20:45:42,421984237,sell,0.02,XAUUSD-STDc,4068.23,557664970,copy #969211149,out,0,0,0,-5.96,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421986417,buy,0.67,XAUUSD-STDc,4068.49,557665265,copy #969211218,out,0,0,0,408.03,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421986579,buy,0.51,XAUUSD-STDc,4068.49,557665423,copy #969211239,out,0,0,0,159.12,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421986653,buy,0.3,XAUUSD-STDc,4068.49,557665918,copy #969211444,out,0,0,0,38.1,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421986992,buy,0.23,XAUUSD-STDc,4068.48,557666072,copy #969211532,out,0,0,0,-1.84,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421987016,buy,0.39,XAUUSD-STDc,4068.48,557665655,copy #969211317,out,0,0,0,106.08,Sheet10,2026.07.08 23:59
2026.07.08 20:45:44,421987234,buy,0.18,XAUUSD-STDc,4068.48,557666559,copy #969211644,out,0,0,0,-25.56,Sheet10,2026.07.08 23:59
2026.07.08 20:45:45,421987540,buy,0.14,XAUUSD-STDc,4068.45,557666801,copy #969211656,out,0,0,0,-72.66,Sheet10,2026.07.08 23:59
2026.07.08 20:45:45,421988338,buy,0.08,XAUUSD-STDc,4068.5,557667387,copy #969211810,out,0,0,0,-85.2,Sheet10,2026.07.08 23:59
2026.07.08 20:45:45,421988394,buy,0.06,XAUUSD-STDc,4068.5,557667588,copy #969211839,out,0,0,0,-70.86,Sheet10,2026.07.08 23:59
2026.07.08 20:45:45,421988449,buy,0.11,XAUUSD-STDc,4068.5,557667182,copy #969211783,out,0,0,0,-77.11,Sheet10,2026.07.08 23:59
2026.07.08 20:45:46,421988641,buy,0.05,XAUUSD-STDc,4068.49,557667772,copy #969211905,out,0,0,0,-80.45,Sheet10,2026.07.08 23:59
2026.07.08 20:45:46,421988933,buy,0.04,XAUUSD-STDc,4068.49,557667963,copy #969211956,out,0,0,0,-76.76,Sheet10,2026.07.08 23:59
2026.07.08 20:45:46,421989211,buy,0.03,XAUUSD-STDc,4068.56,557668392,copy #969212070,out,0,0,0,-58.35,Sheet10,2026.07.08 23:59
2026.07.08 20:45:46,421989373,buy,0.02,XAUUSD-STDc,4068.57,557668202,copy #969212069,out,0,0,0,-47.96,Sheet10,2026.07.08 23:59
2026.07.08 20:45:46,421989394,buy,0.02,XAUUSD-STDc,4068.57,557668581,copy #969212099,out,0,0,0,-51.36,Sheet10,2026.07.08 23:59
2026.07.08 20:56:02,422000764,buy,0.02,XAUUSD-STDc,4066.84,557679643,copy #969227869,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:00:20,422006426,buy,0.02,XAUUSD-STDc,4065.44,557685426,copy #969238212,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:00:50,422009106,sell,0.02,XAUUSD-STDc,4068.07,557688089,copy #969240686,out,0,0,0,5.26,Sheet10,2026.07.08 23:59
2026.07.08 21:00:50,422009314,sell,0.02,XAUUSD-STDc,4068.06,557688282,copy #969240713,out,0,0,0,2.44,Sheet10,2026.07.08 23:59
2026.07.08 21:01:26,422015492,sell,0.02,XAUUSD-STDc,4070.86,557694629,copy #969246620,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:02:09,422021612,sell,0.02,XAUUSD-STDc,4073.31,557701075,copy #969250548,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:03:22,422026717,buy,0.02,XAUUSD-STDc,4069.36,557706178,copy #969255039,out,0,0,0,3,Sheet10,2026.07.08 23:59
2026.07.08 21:03:22,422026732,buy,0.02,XAUUSD-STDc,4069.36,557705990,copy #969255038,out,0,0,0,7.9,Sheet10,2026.07.08 23:59
2026.07.08 21:05:42,422029678,buy,0.02,XAUUSD-STDc,4068.97,557709318,copy #969260042,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:08:16,422032894,buy,0.02,XAUUSD-STDc,4067.86,557712596,copy #969264803,in,0,0,0,0,Sheet10,2026.07.08 23:59
2026.07.08 21:10:52,422036119,sell,0.02,XAUUSD-STDc,4071.22,557715631,copy #969269185,out,0,0,0,6.72,Sheet10,2026.07.08 23:59
2026.07.08 21:10:52,422036184,sell,0.02,XAUUSD-STDc,4071.22,557715826,copy #969269218,out,0,0,0,4.5,Sheet10,2026.07.08 23:59
2026.07.07 01:35:35,410244370,buy,0.02,XAUUSD-STDc,4167.33,545146168,copy #960808958,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 02:30:42,410264947,buy,0.02,XAUUSD-STDc,4164.06,545167615,copy #960835215,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 02:43:15,410279083,buy,0.02,XAUUSD-STDc,4162.12,545182347,copy #960844752,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 02:57:46,410304889,buy,0.02,XAUUSD-STDc,4157.67,545208403,copy #960861128,out,0,0,0.57,-21.22,Sheet11,2026.07.07 23:59
2026.07.07 02:57:46,410305136,buy,0.02,XAUUSD-STDc,4157.68,545209829,copy #960861172,out,0,0,0.57,-26.98,Sheet11,2026.07.07 23:59
2026.07.07 02:57:46,410305439,buy,0.06,XAUUSD-STDc,4157.68,545209645,copy #960861162,out,0,0,1.72,-2.4,Sheet11,2026.07.07 23:59
2026.07.07 02:57:46,410305598,buy,0.03,XAUUSD-STDc,4157.66,545210421,copy #960861563,out,0,0,0.86,-27.03,Sheet11,2026.07.07 23:59
2026.07.07 02:57:46,410305617,buy,0.14,XAUUSD-STDc,4157.66,545210207,copy #960861388,out,0,0,4.01,120.68,Sheet11,2026.07.07 23:59
2026.07.07 02:57:47,410305791,buy,0.08,XAUUSD-STDc,4157.66,545210077,copy #960861386,out,0,0,2.29,19.36,Sheet11,2026.07.07 23:59
2026.07.07 02:57:47,410305874,buy,0.04,XAUUSD-STDc,4157.66,545210277,copy #960861523,out,0,0,1.15,-17.56,Sheet11,2026.07.07 23:59
2026.07.07 02:57:47,410306031,buy,0.11,XAUUSD-STDc,4157.66,545209957,copy #960861233,out,0,0,3.15,48.4,Sheet11,2026.07.07 23:59
2026.07.07 02:57:47,410306093,buy,0.05,XAUUSD-STDc,4157.66,545210352,copy #960861552,out,0,0,1.43,-13.8,Sheet11,2026.07.07 23:59
2026.07.07 03:00:04,410311997,buy,0.03,XAUUSD-STDc,4157.3,545216410,copy #960867551,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 03:00:45,410319944,buy,0.04,XAUUSD-STDc,4156.62,545224221,copy #960871332,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 03:12:42,410343546,buy,0.05,XAUUSD-STDc,4154.11,545248530,copy #960893229,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382274,sell,0.02,XAUUSD-STDc,4160.05,545290936,copy #960918749,out,0,0,0,-4.14,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382293,sell,0.02,XAUUSD-STDc,4160.05,545291070,copy #960918832,out,0,0,0,-14.56,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382738,sell,0.02,XAUUSD-STDc,4160.06,545291971,copy #960919125,out,0,0,0,-8,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382773,sell,0.05,XAUUSD-STDc,4160.06,545291598,copy #960918953,out,0,0,0,29.75,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382827,sell,0.03,XAUUSD-STDc,4160.07,545291782,copy #960918981,out,0,0,0,8.31,Sheet11,2026.07.07 23:59
2026.07.07 03:21:21,410382876,sell,0.04,XAUUSD-STDc,4160.07,545291325,copy #960918905,out,0,0,0,13.8,Sheet11,2026.07.07 23:59
2026.07.07 03:21:36,410390451,sell,0.02,XAUUSD-STDc,4159.18,545296448,copy #960923030,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 03:30:43,410423092,sell,0.02,XAUUSD-STDc,4161.28,545329244,copy #960945955,in,0,0,0,0,Sheet11,2026.07.07 23:59
2026.07.07 03:34:41,410435591,buy,0.02,XAUUSD-STDc,4157.6,545342091,copy #960955133,out,0,0,0,7.36,Sheet11,2026.07.07 23:59
