Open Time,Ticket,Type,Size,Item,Price,S / L,T / P,Time,State,Comment,_sheet,_stmt
2026.07.08 14:00:36,556009654,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 14:00:37,filled,copy #967505988,Sheet10,2026.07.08 23:59
2026.07.08 14:00:40,556012551,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:00:41,filled,copy #967508632,Sheet10,2026.07.08 23:59
2026.07.08 14:02:21,556022982,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:02:21,filled,copy #967516960,Sheet10,2026.07.08 23:59
2026.07.08 14:02:21,556023196,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:02:21,filled,copy #967516991,Sheet10,2026.07.08 23:59
2026.07.08 14:10:02,556046769,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:10:02,filled,copy #967538569,Sheet10,2026.07.08 23:59
2026.07.08 14:16:07,556059781,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:16:08,filled,copy #967556037,Sheet10,2026.07.08 23:59
2026.07.08 14:16:33,556062868,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:16:34,filled,copy #967558459,Sheet10,2026.07.08 23:59
2026.07.08 14:16:54,556065182,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:16:55,filled,copy #967559904,Sheet10,2026.07.08 23:59
2026.07.08 14:22:26,556073877,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:22:26,filled,copy #967571929,Sheet10,2026.07.08 23:59
2026.07.08 14:22:26,556074144,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:22:26,filled,copy #967572076,Sheet10,2026.07.08 23:59
2026.07.08 14:28:02,556090737,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:28:03,filled,copy #967585636,Sheet10,2026.07.08 23:59
2026.07.08 14:31:42,556095710,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:31:43,filled,copy #967590697,Sheet10,2026.07.08 23:59
2026.07.08 14:33:18,556112578,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:33:18,filled,copy #967600837,Sheet10,2026.07.08 23:59
2026.07.08 14:37:30,556123581,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:37:30,filled,copy #967611724,Sheet10,2026.07.08 23:59
2026.07.08 14:38:39,556134410,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 14:38:40,filled,copy #967620727,Sheet10,2026.07.08 23:59
2026.07.08 14:43:36,556153752,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 14:43:36,filled,copy #967633761,Sheet10,2026.07.08 23:59
2026.07.08 14:43:36,556153611,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:43:36,filled,copy #967633738,Sheet10,2026.07.08 23:59
2026.07.08 14:43:37,556155774,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:43:38,filled,copy #967634099,Sheet10,2026.07.08 23:59
2026.07.08 14:43:42,556158220,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:43:42,filled,copy #967639131,Sheet10,2026.07.08 23:59
2026.07.08 14:43:48,556164274,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:43:49,filled,copy #967645304,Sheet10,2026.07.08 23:59
2026.07.08 14:44:07,556180391,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 14:44:08,filled,copy #967652892,Sheet10,2026.07.08 23:59
2026.07.08 14:44:26,556194128,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 14:44:26,filled,copy #967662450,Sheet10,2026.07.08 23:59
2026.07.08 14:44:39,556202615,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 14:44:40,filled,copy #967666651,Sheet10,2026.07.08 23:59
2026.07.08 14:45:32,556229283,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 14:45:32,filled,copy #967684372,Sheet10,2026.07.08 23:59
2026.07.08 14:46:26,556241862,sell,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 14:46:27,filled,copy #967696123,Sheet10,2026.07.08 23:59
2026.07.08 14:46:38,556246347,sell,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.08 14:46:38,filled,copy #967699552,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556283069,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721468,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556282703,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721425,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556283186,buy,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721484,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556282942,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721462,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556282399,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721394,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556282596,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721405,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556283297,buy,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721515,Sheet10,2026.07.08 23:59
2026.07.08 14:49:17,556282814,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 14:49:18,filled,copy #967721429,Sheet10,2026.07.08 23:59
2026.07.08 14:55:26,556307955,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:55:26,filled,copy #967743852,Sheet10,2026.07.08 23:59
2026.07.08 14:57:14,556312829,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 14:57:14,filled,copy #967749463,Sheet10,2026.07.08 23:59
2026.07.08 15:00:08,556317275,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:00:08,filled,copy #967757353,Sheet10,2026.07.08 23:59
2026.07.08 15:00:09,556317676,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:00:09,filled,copy #967757893,Sheet10,2026.07.08 23:59
2026.07.08 15:04:03,556335875,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:04:03,filled,copy #967774206,Sheet10,2026.07.08 23:59
2026.07.08 15:06:00,556345145,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:06:01,filled,copy #967784142,Sheet10,2026.07.08 23:59
2026.07.08 15:10:11,556358228,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 15:10:11,filled,copy #967801424,Sheet10,2026.07.08 23:59
2026.07.08 15:11:34,556365108,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 15:11:34,filled,copy #967808807,Sheet10,2026.07.08 23:59
2026.07.08 15:18:30,556383430,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 15:18:31,filled,copy #967832493,Sheet10,2026.07.08 23:59
2026.07.08 15:19:11,556391001,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 15:19:11,filled,copy #967839246,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556406292,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855381,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556406492,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855392,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556406101,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855378,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556406678,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855399,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556406874,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855404,Sheet10,2026.07.08 23:59
2026.07.08 15:22:27,556407060,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:22:28,filled,copy #967855408,Sheet10,2026.07.08 23:59
2026.07.08 15:27:22,556429823,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:27:22,filled,copy #967875524,Sheet10,2026.07.08 23:59
2026.07.08 15:30:07,556439054,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:30:08,filled,copy #967885243,Sheet10,2026.07.08 23:59
2026.07.08 15:30:38,556445912,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:30:39,filled,copy #967889377,Sheet10,2026.07.08 23:59
2026.07.08 15:30:38,556446116,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:30:39,filled,copy #967889419,Sheet10,2026.07.08 23:59
2026.07.08 15:35:08,556461439,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:35:08,filled,copy #967904861,Sheet10,2026.07.08 23:59
2026.07.08 15:35:42,556463938,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:35:42,filled,copy #967906671,Sheet10,2026.07.08 23:59
2026.07.08 15:40:22,556480149,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:40:22,filled,copy #967920885,Sheet10,2026.07.08 23:59
2026.07.08 15:42:51,556489365,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:42:52,filled,copy #967930029,Sheet10,2026.07.08 23:59
2026.07.08 15:44:01,556494640,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 15:44:02,filled,copy #967936770,Sheet10,2026.07.08 23:59
2026.07.08 15:46:45,556510807,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 15:46:45,filled,copy #967950539,Sheet10,2026.07.08 23:59
2026.07.08 15:50:59,556523174,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 15:50:59,filled,copy #967965758,Sheet10,2026.07.08 23:59
2026.07.08 15:52:02,556530950,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 15:52:02,filled,copy #967973467,Sheet10,2026.07.08 23:59
2026.07.08 15:56:34,556553496,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:56:36,filled,copy #967989389,Sheet10,2026.07.08 23:59
2026.07.08 15:56:39,556558835,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 15:56:40,filled,copy #967992471,Sheet10,2026.07.08 23:59
2026.07.08 15:56:39,556559674,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:56:40,filled,copy #967992580,Sheet10,2026.07.08 23:59
2026.07.08 15:56:39,556559433,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 15:56:40,filled,copy #967992537,Sheet10,2026.07.08 23:59
2026.07.08 15:56:39,556559951,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:56:40,filled,copy #967992629,Sheet10,2026.07.08 23:59
2026.07.08 15:56:39,556560199,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 15:56:40,filled,copy #967992657,Sheet10,2026.07.08 23:59
2026.07.08 15:56:40,556560715,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 15:56:41,filled,copy #967992801,Sheet10,2026.07.08 23:59
2026.07.08 15:56:44,556562087,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:56:44,filled,copy #967995538,Sheet10,2026.07.08 23:59
2026.07.08 15:56:55,556571113,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 15:56:56,filled,copy #968001934,Sheet10,2026.07.08 23:59
2026.07.08 15:57:09,556575431,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:57:09,filled,copy #968004953,Sheet10,2026.07.08 23:59
2026.07.08 15:57:30,556578025,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 15:57:31,filled,copy #968007288,Sheet10,2026.07.08 23:59
2026.07.08 15:59:37,556592523,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 15:59:37,filled,copy #968022000,Sheet10,2026.07.08 23:59
2026.07.08 16:02:01,556612055,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:02:02,filled,copy #968043826,Sheet10,2026.07.08 23:59
2026.07.08 16:04:11,556618809,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:04:12,filled,copy #968052147,Sheet10,2026.07.08 23:59
2026.07.08 16:04:21,556622566,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 16:04:21,filled,copy #968053568,Sheet10,2026.07.08 23:59
2026.07.08 16:04:21,556622783,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:04:21,filled,copy #968053670,Sheet10,2026.07.08 23:59
2026.07.08 16:04:21,556622866,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 16:04:22,filled,copy #968053692,Sheet10,2026.07.08 23:59
2026.07.08 16:04:21,556623422,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:04:22,filled,copy #968053814,Sheet10,2026.07.08 23:59
2026.07.08 16:04:55,556626721,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 16:04:55,filled,copy #968057466,Sheet10,2026.07.08 23:59
2026.07.08 16:05:38,556634522,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 16:05:38,filled,copy #968063559,Sheet10,2026.07.08 23:59
2026.07.08 16:05:51,556638084,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 16:05:51,filled,copy #968066412,Sheet10,2026.07.08 23:59
2026.07.08 16:06:49,556643647,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 16:06:49,filled,copy #968072913,Sheet10,2026.07.08 23:59
2026.07.08 16:06:49,556643872,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:06:49,filled,copy #968072983,Sheet10,2026.07.08 23:59
2026.07.08 16:06:49,556644455,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 16:06:50,filled,copy #968073012,Sheet10,2026.07.08 23:59
2026.07.08 16:06:49,556644071,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:06:50,filled,copy #968072999,Sheet10,2026.07.08 23:59
2026.07.08 16:06:49,556644269,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 16:06:50,filled,copy #968073010,Sheet10,2026.07.08 23:59
2026.07.08 16:08:06,556658258,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:08:06,filled,copy #968083859,Sheet10,2026.07.08 23:59
2026.07.08 16:14:10,556678510,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:14:11,filled,copy #968108724,Sheet10,2026.07.08 23:59
2026.07.08 16:24:12,556704167,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 16:24:12,filled,copy #968140509,Sheet10,2026.07.08 23:59
2026.07.08 16:26:14,556711672,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:26:15,filled,copy #968148722,Sheet10,2026.07.08 23:59
2026.07.08 16:26:14,556712088,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 16:26:15,filled,copy #968148888,Sheet10,2026.07.08 23:59
2026.07.08 16:26:14,556711874,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:26:15,filled,copy #968148851,Sheet10,2026.07.08 23:59
2026.07.08 16:26:19,556713855,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:26:19,filled,copy #968150392,Sheet10,2026.07.08 23:59
2026.07.08 16:29:23,556719834,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:29:23,filled,copy #968158765,Sheet10,2026.07.08 23:59
2026.07.08 16:29:34,556726124,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:29:35,filled,copy #968164556,Sheet10,2026.07.08 23:59
2026.07.08 16:29:42,556730504,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:29:43,filled,copy #968167668,Sheet10,2026.07.08 23:59
2026.07.08 16:30:48,556735970,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:30:48,filled,copy #968175504,Sheet10,2026.07.08 23:59
2026.07.08 16:30:48,556736168,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:30:48,filled,copy #968175540,Sheet10,2026.07.08 23:59
2026.07.08 16:32:12,556754668,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:32:12,filled,copy #968190840,Sheet10,2026.07.08 23:59
2026.07.08 16:33:01,556763166,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:33:01,filled,copy #968198983,Sheet10,2026.07.08 23:59
2026.07.08 16:35:45,556773987,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:35:46,filled,copy #968213239,Sheet10,2026.07.08 23:59
2026.07.08 16:35:45,556773783,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:35:46,filled,copy #968213196,Sheet10,2026.07.08 23:59
2026.07.08 16:35:56,556776068,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:35:56,filled,copy #968215074,Sheet10,2026.07.08 23:59
2026.07.08 16:36:27,556778456,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:36:28,filled,copy #968217905,Sheet10,2026.07.08 23:59
2026.07.08 16:36:37,556780649,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:36:37,filled,copy #968219325,Sheet10,2026.07.08 23:59
2026.07.08 16:39:43,556794834,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:39:44,filled,copy #968234837,Sheet10,2026.07.08 23:59
2026.07.08 16:42:11,556799899,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:42:11,filled,copy #968243003,Sheet10,2026.07.08 23:59
2026.07.08 16:42:11,556800112,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:42:11,filled,copy #968243025,Sheet10,2026.07.08 23:59
2026.07.08 16:50:04,556844850,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 16:50:04,filled,copy #968283732,Sheet10,2026.07.08 23:59
2026.07.08 17:00:34,556872868,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:00:34,filled,copy #968322114,Sheet10,2026.07.08 23:59
2026.07.08 17:07:13,556908727,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 17:07:13,filled,copy #968353833,Sheet10,2026.07.08 23:59
2026.07.08 17:11:35,556945033,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 17:11:35,filled,copy #968379279,Sheet10,2026.07.08 23:59
2026.07.08 17:15:10,556971533,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 17:15:11,filled,copy #968400068,Sheet10,2026.07.08 23:59
2026.07.08 17:16:07,556980124,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 17:16:07,filled,copy #968410601,Sheet10,2026.07.08 23:59
2026.07.08 17:16:25,556987028,buy,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 17:16:26,filled,copy #968417411,Sheet10,2026.07.08 23:59
2026.07.08 17:18:12,557002953,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 17:18:12,filled,copy #968430673,Sheet10,2026.07.08 23:59
2026.07.08 17:18:12,557003234,sell,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968430864,Sheet10,2026.07.08 23:59
2026.07.08 17:18:13,557003967,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968430936,Sheet10,2026.07.08 23:59
2026.07.08 17:18:13,557003836,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968430915,Sheet10,2026.07.08 23:59
2026.07.08 17:18:13,557004330,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968431048,Sheet10,2026.07.08 23:59
2026.07.08 17:18:13,557004097,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968431044,Sheet10,2026.07.08 23:59
2026.07.08 17:18:13,557004202,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:18:14,filled,copy #968431046,Sheet10,2026.07.08 23:59
2026.07.08 17:24:20,557041248,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:24:20,filled,copy #968466084,Sheet10,2026.07.08 23:59
2026.07.08 17:25:02,557042765,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:25:03,filled,copy #968468450,Sheet10,2026.07.08 23:59
2026.07.08 17:26:15,557055550,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:26:15,filled,copy #968481016,Sheet10,2026.07.08 23:59
2026.07.08 17:27:14,557060736,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:27:14,filled,copy #968486724,Sheet10,2026.07.08 23:59
2026.07.08 17:27:20,557061966,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:27:20,filled,copy #968488694,Sheet10,2026.07.08 23:59
2026.07.08 17:27:37,557063715,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:27:37,filled,copy #968490550,Sheet10,2026.07.08 23:59
2026.07.08 17:30:44,557073419,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:30:44,filled,copy #968500598,Sheet10,2026.07.08 23:59
2026.07.08 17:32:47,557090634,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:32:48,filled,copy #968514584,Sheet10,2026.07.08 23:59
2026.07.08 17:34:30,557097307,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:34:30,filled,copy #968521929,Sheet10,2026.07.08 23:59
2026.07.08 17:35:55,557100005,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:35:55,filled,copy #968525716,Sheet10,2026.07.08 23:59
2026.07.08 17:36:11,557107542,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.08 17:36:12,filled,copy #968530169,Sheet10,2026.07.08 23:59
2026.07.08 17:36:43,557113760,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.08 17:36:43,filled,copy #968535313,Sheet10,2026.07.08 23:59
2026.07.08 17:37:29,557125447,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 17:37:29,filled,copy #968547071,Sheet10,2026.07.08 23:59
2026.07.08 17:39:26,557143113,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 17:39:27,filled,copy #968558422,Sheet10,2026.07.08 23:59
2026.07.08 17:39:33,557146721,buy,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 17:39:33,filled,copy #968561276,Sheet10,2026.07.08 23:59
2026.07.08 17:40:05,557150372,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:40:06,filled,copy #968566270,Sheet10,2026.07.08 23:59
2026.07.08 17:42:48,557167290,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:42:48,filled,copy #968581050,Sheet10,2026.07.08 23:59
2026.07.08 17:42:56,557168331,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:42:56,filled,copy #968582175,Sheet10,2026.07.08 23:59
2026.07.08 17:43:20,557173524,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:43:20,filled,copy #968584080,Sheet10,2026.07.08 23:59
2026.07.08 17:43:33,557179445,buy,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.08 17:43:34,filled,copy #968589112,Sheet10,2026.07.08 23:59
2026.07.08 17:44:10,557187060,buy,0.14 / 0.14,XAUUSD-STDc,market,0,0,2026.07.08 17:44:10,filled,copy #968596172,Sheet10,2026.07.08 23:59
2026.07.08 17:44:44,557196693,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:44:45,filled,copy #968604276,Sheet10,2026.07.08 23:59
2026.07.08 17:44:58,557199091,buy,0.18 / 0.18,XAUUSD-STDc,market,0,0,2026.07.08 17:44:58,filled,copy #968606886,Sheet10,2026.07.08 23:59
2026.07.08 17:47:02,557207593,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:47:03,filled,copy #968617442,Sheet10,2026.07.08 23:59
2026.07.08 17:47:04,557209127,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:47:04,filled,copy #968618119,Sheet10,2026.07.08 23:59
2026.07.08 17:47:10,557212141,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:47:10,filled,copy #968619788,Sheet10,2026.07.08 23:59
2026.07.08 17:47:13,557213786,buy,0.23 / 0.23,XAUUSD-STDc,market,0,0,2026.07.08 17:47:14,filled,copy #968621328,Sheet10,2026.07.08 23:59
2026.07.08 17:48:09,557219314,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:48:09,filled,copy #968625992,Sheet10,2026.07.08 23:59
2026.07.08 17:50:01,557226604,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.08 17:50:02,filled,copy #968631651,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,557240201,sell,0.18 / 0.18,XAUUSD-STDc,market,0,0,2026.07.08 17:51:39,filled,copy #968642011,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,557240398,sell,0.23 / 0.23,XAUUSD-STDc,market,0,0,2026.07.08 17:51:39,filled,copy #968642016,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,557240611,sell,0.14 / 0.14,XAUUSD-STDc,market,0,0,2026.07.08 17:51:39,filled,copy #968642054,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,557240810,sell,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.08 17:51:40,filled,copy #968642119,Sheet10,2026.07.08 23:59
2026.07.08 17:51:39,557241004,sell,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.08 17:51:40,filled,copy #968642132,Sheet10,2026.07.08 23:59
2026.07.08 17:51:40,557241214,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.08 17:51:40,filled,copy #968642221,Sheet10,2026.07.08 23:59
2026.07.08 17:51:42,557242336,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.08 17:51:42,filled,copy #968642599,Sheet10,2026.07.08 23:59
