datetime,signal,reason_code,barrier_label,realized_r,pct_return,pnl_value,probability,fold,vol_scale,conf_scale,position_scale,target_vol,sl_mult_used,sl_group
2025-08-05 08:00:00+00:00,-1,sma_cross_short,-1,-1.0,-0.004893649998150188,-0.004893649998150188,0.6657683489799393,25,1.7243954110776856,0.5675786384854541,0.9787299996300377,0.0009170513442098847,1.0,standard
2025-08-12 16:00:00+00:00,1,sma_cross_long,0,0.0,0.0,0.0,0.6579940770942501,25,0.9826236541505505,0.5342603304039287,0.5249768381291889,0.0009170513442098847,1.0,standard
2025-08-13 04:00:00+00:00,1,breakout_long,-1,-1.0,-0.004468880615437466,-0.004468880615437466,0.656978476865855,25,1.6866635930500204,0.5299077579965212,0.8937761230874932,0.0009170513442098847,1.0,standard
2025-08-13 05:00:00+00:00,1,breakout_long,-1,-1.0,-0.004271983807413411,-0.004271983807413411,0.6584257593775562,25,1.5936955629550378,0.5361103973323836,0.8543967614826822,0.0009170513442098847,1.0,standard
2025-12-02 18:00:00+00:00,1,breakout_long,1,1.5,0.009905693622769633,0.009905693622769633,0.7130030915347213,29,1.7152421087202763,0.7700132494345198,1.3207591497026177,0.0008679720528342878,1.0,standard
2025-12-02 20:00:00+00:00,1,breakout_long,1,1.5,0.008909797515116918,0.008909797515116918,0.6962907834682727,29,1.7010188870823015,0.6983890720068828,1.1879730020155892,0.0008679720528342878,1.0,standard
2025-12-02 23:00:00+00:00,1,breakout_long,1,1.5,0.008193093881607952,0.008193093881607952,0.6818951556291218,29,1.7157588009856792,0.6366935241248077,1.0924125175477268,0.0008679720528342878,1.0,standard
2025-12-10 02:00:00+00:00,1,breakout_long,-1,-1.0,-0.004263305568203175,-0.004263305568203175,0.6512769633795579,29,1.686858881412309,0.5054727001981051,0.852661113640635,0.0008679720528342878,1.0,standard
2026-01-22 10:00:00+00:00,1,breakout_long,1,1.5,0.0075644126732413,0.0075644126732413,0.6853136471601972,31,1.5484721490679623,0.6513442021151306,1.0085883564321734,0.0008349005668926529,1.0,standard
2026-01-22 11:00:00+00:00,1,breakout_long,1,1.5,0.008224020362306128,0.008224020362306128,0.6938577183079916,31,1.5938912415838766,0.6879616498913924,1.0965360483074837,0.0008349005668926529,1.0,standard
2026-02-24 23:00:00+00:00,1,breakout_long,-1,-1.0,-0.004317085960487541,-0.004317085960487541,0.656315919540421,32,1.638150714688808,0.5270682266018042,0.8634171920975081,0.0008305269386244879,1.0,standard
2026-03-09 14:00:00+00:00,1,breakout_long,1,1.5,0.002656349341520681,0.002656349341520681,0.687353855308634,32,0.5365647282199806,0.6600879513227171,0.3541799122027575,0.0008305269386244879,1.0,standard
2026-03-09 19:00:00+00:00,1,sma_cross_long,1,1.5,0.002200197662525624,0.002200197662525624,0.6640470248038901,32,0.5236681266909222,0.5602015348738146,0.29335968833674986,0.0008305269386244879,1.0,standard
