pair,year,gap_start,gap_end,gap_minutes,missing_minutes
AUDUSD,2023,2023-03-27T12:59:00Z,2023-03-27T14:00:00Z,61,60
AUDUSD,2023,2023-03-27T14:59:00Z,2023-03-27T16:00:00Z,61,60
AUDUSD,2023,2023-03-27T16:59:00Z,2023-03-27T18:00:00Z,61,60
AUDUSD,2023,2023-03-27T18:59:00Z,2023-03-27T20:00:00Z,61,60
AUDUSD,2023,2023-03-28T05:59:00Z,2023-03-28T07:00:00Z,61,60
AUDUSD,2023,2023-03-28T08:59:00Z,2023-03-28T10:00:00Z,61,60
AUDUSD,2023,2023-03-28T10:59:00Z,2023-03-28T12:00:00Z,61,60
AUDUSD,2023,2023-03-28T12:59:00Z,2023-03-28T14:00:00Z,61,60
AUDUSD,2023,2023-03-28T15:59:00Z,2023-03-28T18:00:00Z,121,120
AUDUSD,2023,2023-03-28T18:59:00Z,2023-03-28T20:00:00Z,61,60
AUDUSD,2023,2023-03-29T05:59:00Z,2023-03-29T08:00:00Z,121,120
AUDUSD,2023,2023-03-29T08:59:00Z,2023-03-29T10:00:00Z,61,60
AUDUSD,2023,2023-03-29T11:59:00Z,2023-03-29T13:00:00Z,61,60
AUDUSD,2023,2023-03-29T13:59:00Z,2023-03-29T16:00:00Z,121,120
AUDUSD,2023,2023-03-29T16:59:00Z,2023-03-29T18:00:00Z,61,60
AUDUSD,2023,2023-03-29T18:59:00Z,2023-03-29T20:00:00Z,61,60
AUDUSD,2023,2023-03-30T05:59:00Z,2023-03-30T07:00:00Z,61,60
AUDUSD,2023,2023-03-30T07:59:00Z,2023-03-30T09:00:00Z,61,60
AUDUSD,2023,2023-03-30T09:59:00Z,2023-03-30T11:00:00Z,61,60
AUDUSD,2023,2023-03-30T12:59:00Z,2023-03-30T15:00:00Z,121,120
AUDUSD,2023,2023-03-30T15:59:00Z,2023-03-30T17:00:00Z,61,60
AUDUSD,2023,2023-03-31T05:59:00Z,2023-03-31T07:00:00Z,61,60
AUDUSD,2023,2023-03-31T08:59:00Z,2023-03-31T11:00:00Z,121,120
AUDUSD,2023,2023-03-31T11:59:00Z,2023-03-31T13:00:00Z,61,60
AUDUSD,2023,2023-03-31T14:59:00Z,2023-04-03T00:00:00Z,541,540
AUDUSD,2023,2023-04-03T05:59:00Z,2023-04-03T08:00:00Z,121,120
AUDUSD,2023,2023-04-03T08:59:00Z,2023-04-03T10:00:00Z,61,60
AUDUSD,2023,2023-04-03T10:59:00Z,2023-04-03T12:00:00Z,61,60
AUDUSD,2023,2023-04-03T13:59:00Z,2023-04-03T16:00:00Z,121,120
AUDUSD,2023,2023-04-03T17:59:00Z,2023-04-03T20:00:00Z,121,120
AUDUSD,2023,2023-04-04T03:59:00Z,2023-04-04T05:00:00Z,61,60
AUDUSD,2023,2023-04-04T05:59:00Z,2023-04-04T07:00:00Z,61,60
AUDUSD,2023,2023-04-04T07:59:00Z,2023-04-04T09:00:00Z,61,60
AUDUSD,2023,2023-04-04T09:59:00Z,2023-04-04T11:00:00Z,61,60
AUDUSD,2023,2023-04-04T12:59:00Z,2023-04-04T15:00:00Z,121,120
AUDUSD,2023,2023-04-04T16:59:00Z,2023-04-04T19:00:00Z,121,120
AUDUSD,2023,2023-04-05T05:59:00Z,2023-04-05T07:00:00Z,61,60
AUDUSD,2023,2023-04-05T08:59:00Z,2023-04-05T11:00:00Z,121,120
AUDUSD,2023,2023-04-05T12:59:00Z,2023-04-05T15:00:00Z,121,120
AUDUSD,2023,2023-04-05T16:59:00Z,2023-04-05T18:00:00Z,61,60
AUDUSD,2023,2023-04-05T18:59:00Z,2023-04-05T20:00:00Z,61,60
AUDUSD,2023,2023-04-06T05:59:00Z,2023-04-06T07:00:00Z,61,60
AUDUSD,2023,2023-04-06T07:59:00Z,2023-04-06T09:00:00Z,61,60
AUDUSD,2023,2023-04-06T09:59:00Z,2023-04-06T11:00:00Z,61,60
AUDUSD,2023,2023-04-06T11:59:00Z,2023-04-06T13:00:00Z,61,60
AUDUSD,2023,2023-04-06T13:59:00Z,2023-04-06T15:00:00Z,61,60
AUDUSD,2023,2023-04-06T15:59:00Z,2023-04-06T17:00:00Z,61,60
AUDUSD,2023,2023-04-06T17:58:00Z,2023-04-06T19:00:00Z,62,61
AUDUSD,2023,2023-04-06T19:59:00Z,2023-04-10T00:00:00Z,1681,1680
AUDUSD,2023,2023-04-10T06:59:00Z,2023-04-10T08:00:00Z,61,60
AUDUSD,2023,2023-04-10T08:59:00Z,2023-04-10T10:00:00Z,61,60
AUDUSD,2023,2023-04-10T10:59:00Z,2023-04-10T12:00:00Z,61,60
AUDUSD,2023,2023-04-10T12:59:00Z,2023-04-10T14:00:00Z,61,60
AUDUSD,2023,2023-04-10T14:59:00Z,2023-04-10T16:00:00Z,61,60
AUDUSD,2023,2023-04-10T16:59:00Z,2023-04-10T18:00:00Z,61,60
AUDUSD,2023,2023-04-10T18:59:00Z,2023-04-10T20:00:00Z,61,60
AUDUSD,2023,2023-04-11T06:59:00Z,2023-04-11T09:00:00Z,121,120
AUDUSD,2023,2023-04-11T09:59:00Z,2023-04-11T11:00:00Z,61,60
AUDUSD,2023,2023-04-11T12:59:00Z,2023-04-11T15:00:00Z,121,120
AUDUSD,2023,2023-04-11T15:59:00Z,2023-04-11T17:00:00Z,61,60
AUDUSD,2023,2023-04-11T17:59:00Z,2023-04-11T19:00:00Z,61,60
AUDUSD,2023,2023-04-12T06:59:00Z,2023-04-12T08:00:00Z,61,60
AUDUSD,2023,2023-04-12T08:59:00Z,2023-04-12T10:00:00Z,61,60
AUDUSD,2023,2023-04-12T10:59:00Z,2023-04-12T12:00:00Z,61,60
AUDUSD,2023,2023-04-12T12:59:00Z,2023-04-12T14:00:00Z,61,60
AUDUSD,2023,2023-04-12T14:59:00Z,2023-04-12T16:00:00Z,61,60
AUDUSD,2023,2023-04-12T16:59:00Z,2023-04-12T18:00:00Z,61,60
AUDUSD,2023,2023-04-12T18:59:00Z,2023-04-12T20:00:00Z,61,60
AUDUSD,2023,2023-04-13T05:59:00Z,2023-04-13T07:00:00Z,61,60
AUDUSD,2023,2023-04-13T07:59:00Z,2023-04-13T09:00:00Z,61,60
AUDUSD,2023,2023-04-13T10:59:00Z,2023-04-13T13:00:00Z,121,120
AUDUSD,2023,2023-04-13T14:59:00Z,2023-04-13T16:00:00Z,61,60
AUDUSD,2023,2023-04-13T16:59:00Z,2023-04-13T19:00:00Z,121,120
AUDUSD,2023,2023-04-14T06:59:00Z,2023-04-14T08:00:00Z,61,60
AUDUSD,2023,2023-04-14T08:59:00Z,2023-04-14T10:00:00Z,61,60
AUDUSD,2023,2023-04-14T10:59:00Z,2023-04-14T12:00:00Z,61,60
AUDUSD,2023,2023-04-14T12:59:00Z,2023-04-14T14:00:00Z,61,60
AUDUSD,2023,2023-04-14T14:59:00Z,2023-04-14T16:00:00Z,61,60
AUDUSD,2023,2023-04-14T16:59:00Z,2023-04-17T00:00:00Z,421,420
AUDUSD,2023,2023-04-17T06:59:00Z,2023-04-17T09:00:00Z,121,120
AUDUSD,2023,2023-04-17T09:59:00Z,2023-04-17T11:00:00Z,61,60
AUDUSD,2023,2023-04-17T12:59:00Z,2023-04-17T15:00:00Z,121,120
AUDUSD,2023,2023-04-17T16:59:00Z,2023-04-17T19:00:00Z,121,120
AUDUSD,2023,2023-04-18T06:59:00Z,2023-04-18T08:00:00Z,61,60
AUDUSD,2023,2023-04-18T08:59:00Z,2023-04-18T10:00:00Z,61,60
AUDUSD,2023,2023-04-18T10:59:00Z,2023-04-18T12:00:00Z,61,60
AUDUSD,2023,2023-04-18T12:59:00Z,2023-04-18T14:00:00Z,61,60
AUDUSD,2023,2023-04-18T14:59:00Z,2023-04-18T16:00:00Z,61,60
AUDUSD,2023,2023-04-18T16:59:00Z,2023-04-18T18:00:00Z,61,60
AUDUSD,2023,2023-04-18T18:59:00Z,2023-04-18T20:00:00Z,61,60
AUDUSD,2023,2023-04-19T05:59:00Z,2023-04-19T07:00:00Z,61,60
AUDUSD,2023,2023-04-19T07:59:00Z,2023-04-19T09:00:00Z,61,60
AUDUSD,2023,2023-04-19T09:59:00Z,2023-04-19T11:00:00Z,61,60
AUDUSD,2023,2023-04-19T11:59:00Z,2023-04-19T14:00:00Z,121,120
AUDUSD,2023,2023-04-19T15:59:00Z,2023-04-19T18:00:00Z,121,120
AUDUSD,2023,2023-04-20T06:59:00Z,2023-04-20T08:00:00Z,61,60
AUDUSD,2023,2023-04-20T08:59:00Z,2023-04-20T10:00:00Z,61,60
AUDUSD,2023,2023-04-20T10:59:00Z,2023-04-20T13:00:00Z,121,120
AUDUSD,2023,2023-04-20T14:59:00Z,2023-04-20T16:00:00Z,61,60
AUDUSD,2023,2023-04-20T16:59:00Z,2023-04-20T18:00:00Z,61,60
AUDUSD,2023,2023-04-20T18:59:00Z,2023-04-20T20:00:00Z,61,60
AUDUSD,2023,2023-04-21T06:59:00Z,2023-04-21T08:00:00Z,61,60
AUDUSD,2023,2023-04-21T08:59:00Z,2023-04-21T10:00:00Z,61,60
AUDUSD,2023,2023-04-21T10:59:00Z,2023-04-21T12:00:00Z,61,60
AUDUSD,2023,2023-04-21T12:59:00Z,2023-04-21T14:00:00Z,61,60
AUDUSD,2023,2023-04-21T14:59:00Z,2023-04-21T16:00:00Z,61,60
AUDUSD,2023,2023-04-21T16:59:00Z,2023-04-24T00:00:00Z,421,420
AUDUSD,2023,2023-04-24T06:59:00Z,2023-04-24T08:00:00Z,61,60
AUDUSD,2023,2023-04-24T08:59:00Z,2023-04-24T10:00:00Z,61,60
AUDUSD,2023,2023-04-24T10:59:00Z,2023-04-24T12:00:00Z,61,60
AUDUSD,2023,2023-04-24T12:59:00Z,2023-04-24T14:00:00Z,61,60
AUDUSD,2023,2023-04-24T14:59:00Z,2023-04-24T16:00:00Z,61,60
AUDUSD,2023,2023-04-24T16:59:00Z,2023-04-24T18:00:00Z,61,60
AUDUSD,2023,2023-04-24T18:59:00Z,2023-04-24T20:00:00Z,61,60
AUDUSD,2023,2023-04-25T05:59:00Z,2023-04-25T07:00:00Z,61,60
AUDUSD,2023,2023-04-25T07:59:00Z,2023-04-25T09:00:00Z,61,60
AUDUSD,2023,2023-04-25T10:59:00Z,2023-04-25T12:00:00Z,61,60
AUDUSD,2023,2023-04-25T12:59:00Z,2023-04-25T15:00:00Z,121,120
AUDUSD,2023,2023-04-25T16:59:00Z,2023-04-25T19:00:00Z,121,120
AUDUSD,2023,2023-04-26T06:59:00Z,2023-04-26T08:00:00Z,61,60
AUDUSD,2023,2023-04-26T08:59:00Z,2023-04-26T10:00:00Z,61,60
AUDUSD,2023,2023-04-26T10:59:00Z,2023-04-26T12:00:00Z,61,60
AUDUSD,2023,2023-04-26T12:59:00Z,2023-04-26T14:00:00Z,61,60
AUDUSD,2023,2023-04-26T14:59:00Z,2023-04-26T16:00:00Z,61,60
AUDUSD,2023,2023-04-26T16:59:00Z,2023-04-26T18:00:00Z,61,60
AUDUSD,2023,2023-04-26T18:59:00Z,2023-04-26T20:00:00Z,61,60
AUDUSD,2023,2023-04-27T05:59:00Z,2023-04-27T07:00:00Z,61,60
AUDUSD,2023,2023-04-27T07:59:00Z,2023-04-27T09:00:00Z,61,60
AUDUSD,2023,2023-04-27T09:59:00Z,2023-04-27T11:00:00Z,61,60
AUDUSD,2023,2023-04-27T12:59:00Z,2023-04-27T14:00:00Z,61,60
AUDUSD,2023,2023-04-27T14:59:00Z,2023-04-27T16:00:00Z,61,60
AUDUSD,2023,2023-04-27T16:59:00Z,2023-04-27T19:00:00Z,121,120
AUDUSD,2023,2023-04-28T05:59:00Z,2023-04-28T07:00:00Z,61,60
AUDUSD,2023,2023-04-28T08:59:00Z,2023-04-28T11:00:00Z,121,120
AUDUSD,2023,2023-04-28T11:59:00Z,2023-04-28T13:00:00Z,61,60
AUDUSD,2023,2023-04-28T13:59:00Z,2023-04-28T15:00:00Z,61,60
AUDUSD,2023,2023-04-28T16:59:00Z,2023-05-01T00:00:00Z,421,420
AUDUSD,2023,2023-05-01T05:59:00Z,2023-05-01T07:00:00Z,61,60
AUDUSD,2023,2023-05-01T07:59:00Z,2023-05-01T09:00:00Z,61,60
AUDUSD,2023,2023-05-01T09:59:00Z,2023-05-01T11:00:00Z,61,60
AUDUSD,2023,2023-05-01T12:59:00Z,2023-05-01T15:00:00Z,121,120
AUDUSD,2023,2023-05-01T15:59:00Z,2023-05-01T17:00:00Z,61,60
AUDUSD,2023,2023-05-01T17:59:00Z,2023-05-01T19:00:00Z,61,60
AUDUSD,2023,2023-05-02T05:59:00Z,2023-05-02T07:00:00Z,61,60
AUDUSD,2023,2023-05-02T07:59:00Z,2023-05-02T09:00:00Z,61,60
AUDUSD,2023,2023-05-02T09:59:00Z,2023-05-02T11:00:00Z,61,60
AUDUSD,2023,2023-05-02T11:59:00Z,2023-05-02T13:00:00Z,61,60
AUDUSD,2023,2023-05-02T13:59:00Z,2023-05-02T15:00:00Z,61,60
AUDUSD,2023,2023-05-02T15:59:00Z,2023-05-02T17:00:00Z,61,60
AUDUSD,2023,2023-05-02T17:59:00Z,2023-05-02T19:00:00Z,61,60
AUDUSD,2023,2023-05-03T05:59:00Z,2023-05-03T07:00:00Z,61,60
AUDUSD,2023,2023-05-03T07:59:00Z,2023-05-03T09:00:00Z,61,60
AUDUSD,2023,2023-05-03T09:59:00Z,2023-05-03T11:00:00Z,61,60
AUDUSD,2023,2023-05-03T12:59:00Z,2023-05-03T15:00:00Z,121,120
AUDUSD,2023,2023-05-03T15:59:00Z,2023-05-03T17:02:00Z,63,62
AUDUSD,2023,2023-05-03T17:59:00Z,2023-05-03T19:00:00Z,61,60
AUDUSD,2023,2023-05-04T05:59:00Z,2023-05-04T07:00:00Z,61,60
AUDUSD,2023,2023-05-04T07:59:00Z,2023-05-04T09:00:00Z,61,60
AUDUSD,2023,2023-05-04T10:59:00Z,2023-05-04T12:00:00Z,61,60
AUDUSD,2023,2023-05-04T12:59:00Z,2023-05-04T14:00:00Z,61,60
AUDUSD,2023,2023-05-04T15:59:00Z,2023-05-04T17:00:00Z,61,60
AUDUSD,2023,2023-05-04T17:59:00Z,2023-05-04T20:00:00Z,121,120
AUDUSD,2023,2023-05-05T06:59:00Z,2023-05-05T08:00:00Z,61,60
AUDUSD,2023,2023-05-05T08:59:00Z,2023-05-05T10:00:00Z,61,60
AUDUSD,2023,2023-05-05T10:59:00Z,2023-05-05T12:00:00Z,61,60
AUDUSD,2023,2023-05-05T12:59:00Z,2023-05-05T14:00:00Z,61,60
AUDUSD,2023,2023-05-05T14:59:00Z,2023-05-05T16:00:00Z,61,60
AUDUSD,2023,2023-05-05T16:59:00Z,2023-05-08T00:00:00Z,421,420
AUDUSD,2023,2023-05-08T06:59:00Z,2023-05-08T08:00:00Z,61,60
AUDUSD,2023,2023-05-08T08:59:00Z,2023-05-08T11:00:00Z,121,120
AUDUSD,2023,2023-05-08T12:59:00Z,2023-05-08T14:00:00Z,61,60
AUDUSD,2023,2023-05-08T14:59:00Z,2023-05-08T16:00:00Z,61,60
AUDUSD,2023,2023-05-08T16:59:00Z,2023-05-08T19:00:00Z,121,120
AUDUSD,2023,2023-05-09T06:59:00Z,2023-05-09T08:00:00Z,61,60
AUDUSD,2023,2023-05-09T08:59:00Z,2023-05-09T10:00:00Z,61,60
AUDUSD,2023,2023-05-09T10:59:00Z,2023-05-09T12:00:00Z,61,60
AUDUSD,2023,2023-05-09T12:59:00Z,2023-05-09T14:00:00Z,61,60
AUDUSD,2023,2023-05-09T14:59:00Z,2023-05-09T16:00:00Z,61,60
AUDUSD,2023,2023-05-09T16:59:00Z,2023-05-09T19:00:00Z,121,120
AUDUSD,2023,2023-05-10T05:59:00Z,2023-05-10T07:00:00Z,61,60
AUDUSD,2023,2023-05-10T08:59:00Z,2023-05-10T11:00:00Z,121,120
AUDUSD,2023,2023-05-10T12:59:00Z,2023-05-10T14:00:00Z,61,60
AUDUSD,2023,2023-05-10T14:59:00Z,2023-05-10T17:00:00Z,121,120
AUDUSD,2023,2023-05-10T17:59:00Z,2023-05-10T19:00:00Z,61,60
AUDUSD,2023,2023-05-11T05:59:00Z,2023-05-11T07:00:00Z,61,60
AUDUSD,2023,2023-05-11T08:59:00Z,2023-05-11T11:00:00Z,121,120
AUDUSD,2023,2023-05-11T12:59:00Z,2023-05-11T15:00:00Z,121,120
AUDUSD,2023,2023-05-11T15:59:00Z,2023-05-11T17:00:00Z,61,60
AUDUSD,2023,2023-05-11T18:59:00Z,2023-05-11T20:00:00Z,61,60
AUDUSD,2023,2023-05-12T05:59:00Z,2023-05-12T07:00:00Z,61,60
AUDUSD,2023,2023-05-12T09:59:00Z,2023-05-12T12:00:00Z,121,120
AUDUSD,2023,2023-05-12T12:59:00Z,2023-05-12T14:00:00Z,61,60
AUDUSD,2023,2023-05-12T14:59:00Z,2023-05-12T16:00:00Z,61,60
AUDUSD,2023,2023-05-12T16:59:00Z,2023-05-15T00:00:00Z,421,420
AUDUSD,2023,2023-05-15T06:59:00Z,2023-05-15T09:00:00Z,121,120
AUDUSD,2023,2023-05-15T10:59:00Z,2023-05-15T12:00:00Z,61,60
AUDUSD,2023,2023-05-15T12:59:00Z,2023-05-15T14:00:00Z,61,60
AUDUSD,2023,2023-05-15T14:59:00Z,2023-05-15T16:00:00Z,61,60
AUDUSD,2023,2023-05-15T16:59:00Z,2023-05-15T20:00:00Z,181,180
AUDUSD,2023,2023-05-16T05:59:00Z,2023-05-16T07:00:00Z,61,60
AUDUSD,2023,2023-05-16T07:59:00Z,2023-05-16T09:00:00Z,61,60
AUDUSD,2023,2023-05-16T09:59:00Z,2023-05-16T11:00:00Z,61,60
AUDUSD,2023,2023-05-16T11:59:00Z,2023-05-16T13:00:00Z,61,60
AUDUSD,2023,2023-05-16T13:59:00Z,2023-05-16T15:00:00Z,61,60
AUDUSD,2023,2023-05-16T15:59:00Z,2023-05-16T17:00:00Z,61,60
AUDUSD,2023,2023-05-16T17:59:00Z,2023-05-16T19:00:00Z,61,60
AUDUSD,2023,2023-05-17T05:59:00Z,2023-05-17T07:00:00Z,61,60
AUDUSD,2023,2023-05-17T07:59:00Z,2023-05-17T09:00:00Z,61,60
AUDUSD,2023,2023-05-17T09:59:00Z,2023-05-17T11:00:00Z,61,60
AUDUSD,2023,2023-05-17T11:59:00Z,2023-05-17T13:00:00Z,61,60
AUDUSD,2023,2023-05-17T13:59:00Z,2023-05-17T15:00:00Z,61,60
AUDUSD,2023,2023-05-17T15:59:00Z,2023-05-17T17:00:00Z,61,60
AUDUSD,2023,2023-05-17T17:59:00Z,2023-05-17T19:00:00Z,61,60
AUDUSD,2023,2023-05-18T06:59:00Z,2023-05-18T08:00:00Z,61,60
AUDUSD,2023,2023-05-18T08:59:00Z,2023-05-18T10:00:00Z,61,60
AUDUSD,2023,2023-05-18T10:59:00Z,2023-05-18T12:00:00Z,61,60
AUDUSD,2023,2023-05-18T12:59:00Z,2023-05-18T14:00:00Z,61,60
AUDUSD,2023,2023-05-18T14:59:00Z,2023-05-18T16:00:00Z,61,60
AUDUSD,2023,2023-05-18T16:59:00Z,2023-05-18T18:00:00Z,61,60
AUDUSD,2023,2023-05-18T18:59:00Z,2023-05-18T20:00:00Z,61,60
AUDUSD,2023,2023-05-19T05:59:00Z,2023-05-19T07:00:00Z,61,60
AUDUSD,2023,2023-05-19T07:59:00Z,2023-05-19T09:00:00Z,61,60
AUDUSD,2023,2023-05-19T09:59:00Z,2023-05-19T11:00:00Z,61,60
AUDUSD,2023,2023-05-19T11:59:00Z,2023-05-19T13:00:00Z,61,60
AUDUSD,2023,2023-05-19T13:59:00Z,2023-05-19T15:00:00Z,61,60
AUDUSD,2023,2023-05-19T15:59:00Z,2023-05-22T00:00:00Z,481,480
AUDUSD,2023,2023-05-22T06:59:00Z,2023-05-22T08:00:00Z,61,60
AUDUSD,2023,2023-05-22T08:59:00Z,2023-05-22T10:00:00Z,61,60
AUDUSD,2023,2023-05-22T10:59:00Z,2023-05-22T12:00:00Z,61,60
AUDUSD,2023,2023-05-22T12:59:00Z,2023-05-22T14:00:00Z,61,60
AUDUSD,2023,2023-05-22T14:59:00Z,2023-05-22T16:00:00Z,61,60
AUDUSD,2023,2023-05-22T16:59:00Z,2023-05-22T18:00:00Z,61,60
AUDUSD,2023,2023-05-22T18:59:00Z,2023-05-22T20:00:00Z,61,60
AUDUSD,2023,2023-05-23T05:59:00Z,2023-05-23T07:00:00Z,61,60
AUDUSD,2023,2023-05-23T07:59:00Z,2023-05-23T09:00:00Z,61,60
AUDUSD,2023,2023-05-23T09:59:00Z,2023-05-23T11:00:00Z,61,60
AUDUSD,2023,2023-05-23T11:59:00Z,2023-05-23T13:00:00Z,61,60
AUDUSD,2023,2023-05-23T13:59:00Z,2023-05-23T15:00:00Z,61,60
AUDUSD,2023,2023-05-23T15:59:00Z,2023-05-23T17:00:00Z,61,60
AUDUSD,2023,2023-05-23T17:58:00Z,2023-05-23T19:00:00Z,62,61
AUDUSD,2023,2023-05-24T06:59:00Z,2023-05-24T09:00:00Z,121,120
AUDUSD,2023,2023-05-24T10:59:00Z,2023-05-24T13:00:00Z,121,120
AUDUSD,2023,2023-05-24T14:59:00Z,2023-05-24T16:00:00Z,61,60
AUDUSD,2023,2023-05-24T16:59:00Z,2023-05-24T18:00:00Z,61,60
AUDUSD,2023,2023-05-24T18:59:00Z,2023-05-24T20:00:00Z,61,60
AUDUSD,2023,2023-05-25T05:59:00Z,2023-05-25T07:00:00Z,61,60
AUDUSD,2023,2023-05-25T08:59:00Z,2023-05-25T11:00:00Z,121,120
AUDUSD,2023,2023-05-25T11:59:00Z,2023-05-25T13:00:00Z,61,60
AUDUSD,2023,2023-05-25T13:59:00Z,2023-05-25T15:00:00Z,61,60
AUDUSD,2023,2023-05-25T15:59:00Z,2023-05-25T17:00:00Z,61,60
AUDUSD,2023,2023-05-25T17:59:00Z,2023-05-25T19:00:00Z,61,60
AUDUSD,2023,2023-05-26T05:59:00Z,2023-05-26T07:00:00Z,61,60
AUDUSD,2023,2023-05-26T08:59:00Z,2023-05-26T11:00:00Z,121,120
AUDUSD,2023,2023-05-26T12:59:00Z,2023-05-26T15:00:00Z,121,120
AUDUSD,2023,2023-05-26T16:59:00Z,2023-05-29T00:00:00Z,421,420
AUDUSD,2023,2023-05-29T06:59:00Z,2023-05-29T09:00:00Z,121,120
AUDUSD,2023,2023-05-29T10:59:00Z,2023-05-29T13:00:00Z,121,120
AUDUSD,2023,2023-05-29T13:07:00Z,2023-05-29T13:14:00Z,7,6
AUDUSD,2023,2023-05-29T13:59:00Z,2023-05-29T15:00:00Z,61,60
AUDUSD,2023,2023-05-29T15:30:00Z,2023-05-29T15:37:00Z,7,6
AUDUSD,2023,2023-05-29T16:59:00Z,2023-05-29T18:00:00Z,61,60
AUDUSD,2023,2023-05-29T18:59:00Z,2023-05-29T20:00:00Z,61,60
AUDUSD,2023,2023-05-30T05:59:00Z,2023-05-30T07:00:00Z,61,60
AUDUSD,2023,2023-05-30T08:59:00Z,2023-05-30T11:00:00Z,121,120
AUDUSD,2023,2023-05-30T11:59:00Z,2023-05-30T13:00:00Z,61,60
AUDUSD,2023,2023-05-30T13:59:00Z,2023-05-30T15:00:00Z,61,60
AUDUSD,2023,2023-05-30T15:59:00Z,2023-05-30T17:00:00Z,61,60
AUDUSD,2023,2023-05-30T17:59:00Z,2023-05-30T19:00:00Z,61,60
AUDUSD,2023,2023-05-31T06:59:00Z,2023-05-31T08:00:00Z,61,60
AUDUSD,2023,2023-05-31T08:59:00Z,2023-05-31T11:00:00Z,121,120
AUDUSD,2023,2023-05-31T11:59:00Z,2023-05-31T13:00:00Z,61,60
AUDUSD,2023,2023-05-31T13:59:00Z,2023-05-31T15:00:00Z,61,60
AUDUSD,2023,2023-05-31T16:59:00Z,2023-05-31T18:00:00Z,61,60
AUDUSD,2023,2023-05-31T18:59:00Z,2023-05-31T20:00:00Z,61,60
AUDUSD,2023,2023-06-01T06:59:00Z,2023-06-01T08:00:00Z,61,60
AUDUSD,2023,2023-06-01T08:59:00Z,2023-06-01T10:00:00Z,61,60
AUDUSD,2023,2023-06-01T10:59:00Z,2023-06-01T12:00:00Z,61,60
AUDUSD,2023,2023-06-01T12:59:00Z,2023-06-01T14:00:00Z,61,60
AUDUSD,2023,2023-06-01T14:59:00Z,2023-06-01T16:00:00Z,61,60
AUDUSD,2023,2023-06-01T16:59:00Z,2023-06-01T18:00:00Z,61,60
AUDUSD,2023,2023-06-01T18:59:00Z,2023-06-01T20:00:00Z,61,60
AUDUSD,2023,2023-06-02T05:59:00Z,2023-06-02T07:00:00Z,61,60
AUDUSD,2023,2023-06-02T08:59:00Z,2023-06-02T11:00:00Z,121,120
AUDUSD,2023,2023-06-02T12:59:00Z,2023-06-02T15:00:00Z,121,120
AUDUSD,2023,2023-06-02T15:59:00Z,2023-06-05T00:00:00Z,481,480
AUDUSD,2023,2023-06-05T06:59:00Z,2023-06-05T08:00:00Z,61,60
AUDUSD,2023,2023-06-05T08:59:00Z,2023-06-05T10:00:00Z,61,60
AUDUSD,2023,2023-06-05T10:59:00Z,2023-06-05T12:00:00Z,61,60
AUDUSD,2023,2023-06-05T12:59:00Z,2023-06-05T14:00:00Z,61,60
AUDUSD,2023,2023-06-05T14:59:00Z,2023-06-05T16:00:00Z,61,60
AUDUSD,2023,2023-06-05T16:59:00Z,2023-06-05T18:00:00Z,61,60
AUDUSD,2023,2023-06-05T18:59:00Z,2023-06-05T20:00:00Z,61,60
AUDUSD,2023,2023-06-06T05:59:00Z,2023-06-06T07:00:00Z,61,60
AUDUSD,2023,2023-06-06T08:59:00Z,2023-06-06T11:00:00Z,121,120
AUDUSD,2023,2023-06-06T11:59:00Z,2023-06-06T13:00:00Z,61,60
AUDUSD,2023,2023-06-06T13:59:00Z,2023-06-06T15:00:00Z,61,60
AUDUSD,2023,2023-06-06T15:59:00Z,2023-06-06T17:04:00Z,65,64
AUDUSD,2023,2023-06-06T17:59:00Z,2023-06-06T19:00:00Z,61,60
AUDUSD,2023,2023-06-07T06:59:00Z,2023-06-07T08:00:00Z,61,60
AUDUSD,2023,2023-06-07T08:59:00Z,2023-06-07T10:00:00Z,61,60
AUDUSD,2023,2023-06-07T10:59:00Z,2023-06-07T13:00:00Z,121,120
AUDUSD,2023,2023-06-07T14:59:00Z,2023-06-07T16:00:00Z,61,60
AUDUSD,2023,2023-06-07T16:59:00Z,2023-06-07T18:00:00Z,61,60
AUDUSD,2023,2023-06-07T18:59:00Z,2023-06-07T20:00:00Z,61,60
AUDUSD,2023,2023-06-08T06:59:00Z,2023-06-08T08:00:00Z,61,60
AUDUSD,2023,2023-06-08T08:59:00Z,2023-06-08T10:00:00Z,61,60
AUDUSD,2023,2023-06-08T10:59:00Z,2023-06-08T13:00:00Z,121,120
AUDUSD,2023,2023-06-08T13:59:00Z,2023-06-08T15:00:00Z,61,60
AUDUSD,2023,2023-06-08T15:59:00Z,2023-06-08T17:00:00Z,61,60
AUDUSD,2023,2023-06-08T18:59:00Z,2023-06-08T20:00:00Z,61,60
AUDUSD,2023,2023-06-09T06:59:00Z,2023-06-09T08:00:00Z,61,60
AUDUSD,2023,2023-06-09T08:59:00Z,2023-06-09T10:00:00Z,61,60
AUDUSD,2023,2023-06-09T10:59:00Z,2023-06-09T12:00:00Z,61,60
AUDUSD,2023,2023-06-09T12:59:00Z,2023-06-09T14:00:00Z,61,60
AUDUSD,2023,2023-06-09T14:59:00Z,2023-06-09T16:00:00Z,61,60
AUDUSD,2023,2023-06-09T16:59:00Z,2023-06-12T00:00:00Z,421,420
AUDUSD,2023,2023-06-12T06:59:00Z,2023-06-12T09:00:00Z,121,120
